Local Time, UTC, Online Players, Server Load (Avg %), Server Tick Length (Avg ms), Memory (MB), Memory Lua (MB), Factions In Memory, Players In Memory, Sectors In Memory, Sectors w/ players, Longest Sector Update (Max ms), Longest Sector Update (Median ms), Longest Sector Update (Avg ms), Biggest Player Grp (Max), Biggest Player Grp (Median), Biggest Player Grp (Avg), Notes
2024-01-14 08-00-52,2024-01-14 13-00-52,0,1.4,0.7,261.07,144.63,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-01-53,2024-01-14 13-01-53,0,1.6,0.9,261.496,144.74,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-02-53,2024-01-14 13-02-53,0,1.6,0.9,261.496,144.851,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-03-53,2024-01-14 13-03-53,0,1.7,1,261.496,144.962,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-04-54,2024-01-14 13-04-54,0,1.3,0.8,261.496,145.072,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-05-54,2024-01-14 13-05-54,0,1.1,0.5,261.492,145.183,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-06-54,2024-01-14 13-06-54,0,1.2,0.6,261.492,143.958,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-07-55,2024-01-14 13-07-55,0,1.1,0.5,261.488,144.069,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-08-55,2024-01-14 13-08-55,0,1.2,0.7,261.508,144.179,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-09-55,2024-01-14 13-09-55,0,1.1,0.5,261.504,144.29,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-10-56,2024-01-14 13-10-56,0,1.2,0.3,261.504,144.401,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-11-56,2024-01-14 13-11-56,0,1.2,0.7,262.875,144.512,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-12-56,2024-01-14 13-12-56,0,0.8,0.4,262.875,144.623,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-13-57,2024-01-14 13-13-57,0,0.9,0.4,262.875,144.734,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-14-57,2024-01-14 13-14-57,0,0.7,0.3,262.875,144.845,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-15-58,2024-01-14 13-15-58,0,0.8,0.4,262.875,144.956,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-16-58,2024-01-14 13-16-58,0,0.8,0.5,262.871,143.978,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-17-58,2024-01-14 13-17-58,0,0.8,0.5,262.863,144.089,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-18-59,2024-01-14 13-18-59,0,1,0.8,262.855,144.2,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-19-59,2024-01-14 13-19-59,0,0.8,0.5,262.848,144.311,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-20-59,2024-01-14 13-20-59,0,0.8,0.5,260.805,144.422,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-22-00,2024-01-14 13-22-00,0,0.9,0.5,261.793,144.532,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-23-00,2024-01-14 13-23-00,0,0.9,0.4,261.793,144.643,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-24-00,2024-01-14 13-24-00,0,1,0.5,261.793,144.754,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-25-01,2024-01-14 13-25-01,0,1,0.6,261.793,144.865,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-26-01,2024-01-14 13-26-01,0,0.9,0.2,261.793,144.976,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-27-01,2024-01-14 13-27-01,0,0.7,0.6,261.789,145.087,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-28-02,2024-01-14 13-28-02,0,0.7,0.5,261.785,145.198,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-29-02,2024-01-14 13-29-02,0,0.8,0.6,261.777,145.309,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-30-02,2024-01-14 13-30-02,0,0.9,0.5,261.773,145.419,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-31-03,2024-01-14 13-31-03,0,1,0.5,261.766,145.53,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-32-03,2024-01-14 13-32-03,0,0.7,0.4,263.938,145.641,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-33-03,2024-01-14 13-33-03,0,0.8,0.5,263.938,145.752,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-34-03,2024-01-14 13-34-03,0,0.7,0.5,263.926,145.863,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-35-04,2024-01-14 13-35-04,0,1.1,0.5,263.926,144.514,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-36-04,2024-01-14 13-36-04,0,1,0.5,270.637,144.625,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-37-05,2024-01-14 13-37-05,0,1.1,0.7,270.629,143.651,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-38-05,2024-01-14 13-38-05,0,1.1,0.9,270.629,143.762,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-39-05,2024-01-14 13-39-05,0,1.2,0.7,270.617,143.873,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-40-06,2024-01-14 13-40-06,0,0.9,0.2,270.605,143.984,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-41-06,2024-01-14 13-41-06,0,0.8,0.3,254.039,144.094,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-42-06,2024-01-14 13-42-06,0,0.9,0.4,258.23,144.205,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-43-07,2024-01-14 13-43-07,0,0.8,0.7,258.23,144.316,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-44-07,2024-01-14 13-44-07,0,1,0.6,258.23,144.427,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-45-07,2024-01-14 13-45-07,0,0.9,0.4,258.48,144.538,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-46-08,2024-01-14 13-46-08,0,1,0.5,258.477,144.649,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-47-08,2024-01-14 13-47-08,0,1,0.6,258.52,144.759,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-48-09,2024-01-14 13-48-09,0,1.1,0.5,258.777,144.87,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-49-09,2024-01-14 13-49-09,0,1.1,0.5,259.531,144.981,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-50-09,2024-01-14 13-50-09,0,1.1,0.6,259.531,145.092,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-51-10,2024-01-14 13-51-10,0,1,0.9,260.039,145.203,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-52-10,2024-01-14 13-52-10,0,1.2,0.7,264.398,145.314,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-53-10,2024-01-14 13-53-10,0,1.2,0.7,264.398,145.425,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-54-11,2024-01-14 13-54-11,0,1.2,0.7,264.395,145.536,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-55-11,2024-01-14 13-55-11,0,1.2,0.7,264.391,145.646,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-56-11,2024-01-14 13-56-11,0,1.3,0.8,264.391,145.757,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-57-12,2024-01-14 13-57-12,0,1.3,0.6,264.391,145.868,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-58-12,2024-01-14 13-58-12,0,1.5,1.2,264.434,145.683,0,0,0,0,0,0,0,0,0,0,
2024-01-14 08-59-12,2024-01-14 13-59-12,0,1.6,1,264.43,145.366,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-00-13,2024-01-14 14-00-13,0,1.5,0.8,264.422,145.084,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-01-13,2024-01-14 14-01-13,0,1.5,1,263.406,145.194,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-02-14,2024-01-14 14-02-14,0,1.4,0.7,262.152,145.305,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-03-14,2024-01-14 14-03-14,0,1.4,0.7,262.152,143.886,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-04-14,2024-01-14 14-04-14,0,1.1,0.7,262.152,143.997,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-05-15,2024-01-14 14-05-15,0,1.2,0.7,262.152,144.108,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-06-15,2024-01-14 14-06-15,0,1,0.4,262.152,144.218,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-07-15,2024-01-14 14-07-15,0,1.1,0.4,262.148,144.329,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-08-16,2024-01-14 14-08-16,0,0.9,0.6,262.148,144.44,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-09-16,2024-01-14 14-09-16,0,0.7,0.3,262.148,144.551,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-10-16,2024-01-14 14-10-16,0,0.8,0.4,262.148,144.662,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-11-17,2024-01-14 14-11-17,0,0.8,0.5,262.145,144.773,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-12-17,2024-01-14 14-12-17,0,0.9,0.3,264.414,144.884,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-13-17,2024-01-14 14-13-17,0,0.8,0.5,264.41,144.995,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-14-18,2024-01-14 14-14-18,0,0.8,0.6,264.414,145.106,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-15-18,2024-01-14 14-15-18,0,0.9,0.8,264.414,145.217,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-16-18,2024-01-14 14-16-18,0,0.9,0.4,264.414,145.327,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-17-19,2024-01-14 14-17-19,0,0.8,0.6,264.414,144.322,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-18-19,2024-01-14 14-18-19,0,1,0.5,264.41,144.433,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-19-20,2024-01-14 14-19-20,0,0.9,0.6,264.398,144.545,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-20-20,2024-01-14 14-20-20,0,0.9,0.3,264.648,144.655,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-21-20,2024-01-14 14-21-20,0,1,0.5,264.852,144.766,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-22-21,2024-01-14 14-22-21,0,1.2,0.5,264.918,144.877,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-23-21,2024-01-14 14-23-21,0,1.1,0.8,264.918,144.988,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-24-21,2024-01-14 14-24-21,0,1.2,0.7,264.918,145.099,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-25-22,2024-01-14 14-25-22,0,1.4,0.7,264.918,145.21,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-26-22,2024-01-14 14-26-22,0,1.3,0.7,264.918,145.32,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-27-22,2024-01-14 14-27-22,0,1.5,0.8,264.914,145.431,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-28-23,2024-01-14 14-28-23,0,1.6,0.9,264.91,145.542,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-29-23,2024-01-14 14-29-23,0,1.8,0.9,264.906,145.653,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-30-23,2024-01-14 14-30-23,0,1.8,1,264.906,145.763,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-31-24,2024-01-14 14-31-24,0,1.4,0.8,264.906,144.326,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-32-24,2024-01-14 14-32-24,0,1.5,0.7,265.883,144.437,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-33-25,2024-01-14 14-33-25,0,1.3,0.7,265.883,144.548,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-34-25,2024-01-14 14-34-25,0,1.4,0.7,265.883,144.658,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-35-25,2024-01-14 14-35-25,0,1.1,0.7,265.879,144.769,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-36-26,2024-01-14 14-36-26,0,1.2,0.5,270.609,144.88,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-37-26,2024-01-14 14-37-26,0,1,0.3,270.602,143.889,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-38-26,2024-01-14 14-38-26,0,1,0.7,270.598,144,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-39-27,2024-01-14 14-39-27,0,0.9,0.3,270.586,144.11,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-40-27,2024-01-14 14-40-27,0,1,0.6,270.578,144.221,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-41-27,2024-01-14 14-41-27,0,0.9,0.4,255,144.332,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-42-28,2024-01-14 14-42-28,0,0.9,0.4,259.176,144.443,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-43-28,2024-01-14 14-43-28,0,0.9,0.4,259.176,144.554,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-44-28,2024-01-14 14-44-28,0,0.9,0.6,259.176,144.664,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-45-29,2024-01-14 14-45-29,0,0.9,0.6,259.176,144.775,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-46-29,2024-01-14 14-46-29,0,0.9,0.5,259.18,144.886,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-47-30,2024-01-14 14-47-30,0,1,0.5,259.297,144.997,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-48-30,2024-01-14 14-48-30,0,1,0.5,259.422,145.108,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-49-30,2024-01-14 14-49-30,0,0.9,0.4,259.43,145.219,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-50-31,2024-01-14 14-50-31,0,0.9,0.6,260.188,145.33,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-51-31,2024-01-14 14-51-31,0,1.2,0.7,260.691,145.441,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-52-31,2024-01-14 14-52-31,0,1.1,0.4,265.312,145.552,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-53-32,2024-01-14 14-53-32,0,1,0.5,265.312,145.663,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-54-32,2024-01-14 14-54-32,0,1.3,0.7,265.312,145.774,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-55-32,2024-01-14 14-55-32,0,1.4,0.5,265.312,145.884,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-56-33,2024-01-14 14-56-33,0,1.4,0.8,265.309,145.995,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-57-33,2024-01-14 14-57-33,0,1.5,0.8,265.301,146.106,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-58-34,2024-01-14 14-58-34,0,1.6,0.9,265.293,146.058,0,0,0,0,0,0,0,0,0,0,
2024-01-14 09-59-34,2024-01-14 14-59-34,0,1.6,1,265.289,144.182,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-00-34,2024-01-14 15-00-34,0,1.5,0.6,265.352,143.865,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-01-35,2024-01-14 15-01-35,0,1.2,0.8,265.352,143.871,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-02-35,2024-01-14 15-02-35,0,1.2,0.8,265.652,143.981,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-03-35,2024-01-14 15-03-35,0,1.3,0.7,265.652,144.092,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-04-36,2024-01-14 15-04-36,0,1,0.4,265.652,144.203,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-05-36,2024-01-14 15-05-36,0,0.9,0.4,265.652,144.314,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-06-36,2024-01-14 15-06-36,0,0.9,0.5,265.648,144.425,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-07-37,2024-01-14 15-07-37,0,1,0.6,265.648,144.536,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-08-37,2024-01-14 15-08-37,0,1,0.4,265.641,144.646,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-09-38,2024-01-14 15-09-38,0,0.9,0.5,265.641,144.757,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-10-38,2024-01-14 15-10-38,0,0.9,0.7,265.641,144.868,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-11-38,2024-01-14 15-11-38,0,1,0.5,265.641,144.979,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-12-39,2024-01-14 15-12-39,0,1,0.4,266.07,145.09,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-13-39,2024-01-14 15-13-39,0,1,0.5,266.07,145.201,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-14-39,2024-01-14 15-14-39,0,1,0.5,266.07,145.311,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-15-40,2024-01-14 15-15-40,0,1.1,0.3,266.07,145.422,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-16-40,2024-01-14 15-16-40,0,0.9,0.4,266.07,145.533,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-17-40,2024-01-14 15-17-40,0,1.1,0.6,266.066,145.644,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-18-41,2024-01-14 15-18-41,0,1.2,0.5,266.062,144.636,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-19-41,2024-01-14 15-19-41,0,1.2,0.6,266.059,144.747,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-20-41,2024-01-14 15-20-41,0,1.3,1,266.051,144.858,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-21-42,2024-01-14 15-21-42,0,1.6,0.8,264.887,144.968,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-22-42,2024-01-14 15-22-42,0,1.5,0.8,264.887,145.079,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-23-43,2024-01-14 15-23-43,0,1.2,0.8,264.887,145.19,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-24-43,2024-01-14 15-24-43,0,1.5,0.9,264.887,145.301,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-25-43,2024-01-14 15-25-43,0,1.5,0.8,264.887,145.412,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-26-44,2024-01-14 15-26-44,0,1.6,0.9,264.879,145.522,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-27-44,2024-01-14 15-27-44,0,1.7,0.9,264.879,144.072,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-28-44,2024-01-14 15-28-44,0,1.7,1,264.879,144.183,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-29-45,2024-01-14 15-29-45,0,1.7,0.9,264.879,144.294,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-30-45,2024-01-14 15-30-45,0,1.3,0.8,264.879,144.405,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-31-45,2024-01-14 15-31-45,0,1.3,0.5,264.875,144.516,0,0,0,0,0,0,0,0,0,0,
2024-01-14 10-32-46,2024-01-14 15-32-46,0,1.5,0.6,265.676,144.626,0,0,0,0,0,0,0,0,0,0,
