Local Time, UTC, Online Players, Server Load (Avg %), Server Tick Length (Avg ms), Memory (MB), Memory Lua (MB), Factions In Memory, Players In Memory, Sectors In Memory, Sectors w/ players, Longest Sector Update (Max ms), Longest Sector Update (Median ms), Longest Sector Update (Avg ms), Biggest Player Grp (Max), Biggest Player Grp (Median), Biggest Player Grp (Avg), Notes
2024-01-14 14-50-41,2024-01-14 19-50-41,2,2.2,0.3,1678.23,643.555,9,2,8,2,44,2,2.4405,1,1,1,
2024-01-14 14-51-41,2024-01-14 19-51-41,2,2.6,0.5,1689.53,654.615,10,2,8,2,120,2,3.29917,1,1,1,
2024-01-14 14-52-41,2024-01-14 19-52-41,2,2.9,0.3,1712.04,654.597,9,2,9,2,29,3,4.07851,1,1,1,
2024-01-14 14-53-42,2024-01-14 19-53-42,2,3.3,0.3,1746.3,662.774,10,2,9,2,39,4,5.30496,1,1,1,
2024-01-14 14-54-42,2024-01-14 19-54-42,2,3.4,0.3,1778.44,640.402,10,2,8,2,32,5,5.91736,1,1,1,
2024-01-14 14-55-42,2024-01-14 19-55-42,2,3.3,0.1,1776.98,640.661,10,2,8,2,42,4,5.47603,1,1,1,
2024-01-14 14-56-43,2024-01-14 19-56-43,2,3.2,0.1,1808.66,640.308,10,2,8,2,96,3,4.90579,1,1,1,
2024-01-14 14-57-43,2024-01-14 19-57-43,2,2.7,0.2,1807.36,640.647,10,2,7,2,28,3,3.30579,1,1,1,
2024-01-14 14-58-43,2024-01-14 19-58-43,2,2.7,0.3,1805.62,646.674,11,2,8,2,16,3,3.17603,1,1,1,
2024-01-14 14-59-44,2024-01-14 19-59-44,2,4.2,0.2,2371.86,830.415,12,2,11,2,266,4,5.01157,1,1,1,
2024-01-14 15-00-44,2024-01-14 20-00-44,2,4.2,0.3,2366.59,837.349,12,2,11,2,39,4,4.48595,1,1,1,
2024-01-14 15-01-44,2024-01-14 20-01-44,2,4.2,0.2,2380.45,848.334,12,2,11,2,142,3,4.47273,1,1,1,
2024-01-14 15-02-46,2024-01-14 20-02-46,2,5,0.2,2421.83,880.43,12,2,12,2,40,3,4.50826,1,1,1,
2024-01-14 15-03-46,2024-01-14 20-03-46,2,4.4,0.1,2437.54,831.053,12,2,12,2,39,3,4.08512,1,1,1,
2024-01-14 15-04-46,2024-01-14 20-04-46,2,4,0.2,2435,826.926,13,2,11,2,77,3,4.18678,1,1,1,
2024-01-14 15-05-47,2024-01-14 20-05-47,2,3.7,0.2,2434.09,839.413,13,2,12,2,48,3,4.22231,1,1,1,
2024-01-14 15-06-47,2024-01-14 20-06-47,2,3.9,0.2,2468.21,848.215,15,2,14,2,144,3,4.22314,1,1,1,
2024-01-14 15-07-47,2024-01-14 20-07-47,2,3.4,0.6,2465.2,847.979,16,2,15,2,117,3,3.97686,1,1,1,
2024-01-14 15-08-47,2024-01-14 20-08-47,2,3.5,0.2,2470.75,817.607,16,2,15,2,44,3,4.08595,1,1,1,
2024-01-14 15-09-48,2024-01-14 20-09-48,2,4.2,0.4,2500.43,841.231,15,2,15,2,43,4,4.88099,1,1,1,
2024-01-14 15-10-48,2024-01-14 20-10-48,2,4.8,0.2,2506.14,831.426,17,2,14,2,128,5,6.16198,1,1,1,
2024-01-14 15-11-48,2024-01-14 20-11-48,2,6.3,0.2,2545.37,886.03,17,2,14,2,252,6,7.81074,1,1,1,
2024-01-14 15-12-50,2024-01-14 20-12-50,2,6.6,0.2,2566.02,904.528,17,2,14,2,43,6,7.59339,1,1,1,
2024-01-14 15-13-50,2024-01-14 20-13-50,2,7,0.4,2640.3,922.968,17,2,12,2,139,6,9.0595,1,1,1,
2024-01-14 15-14-51,2024-01-14 20-14-51,2,7.7,0.4,2651.92,920.935,17,2,11,2,253,7,9.7281,1,1,1,
2024-01-14 15-15-51,2024-01-14 20-15-51,2,7.5,0.1,2649.52,902.635,17,2,11,2,97,8,9.49091,1,1,1,
2024-01-14 15-16-51,2024-01-14 20-16-51,2,6.2,0.1,2660.77,763.381,17,2,9,2,165,7,9.03554,1,1,1,
2024-01-14 15-17-51,2024-01-14 20-17-51,2,6.2,0.3,2669.19,791.659,18,2,9,2,279,7,10.524,1,1,1,
2024-01-14 15-18-52,2024-01-14 20-18-52,2,6.9,4.3,2695.11,878.732,19,2,12,2,140,7,9.07686,1,1,1,
2024-01-14 15-19-52,2024-01-14 20-19-52,2,6.1,0.4,2685.07,897.585,19,2,13,2,147,7,7.89752,1,1,1,
2024-01-14 15-20-52,2024-01-14 20-20-52,2,6.7,0.7,3213.05,1100.18,20,2,16,2,286,6,7.62149,1,1,1,
2024-01-14 15-21-53,2024-01-14 20-21-53,1,5.9,0.3,3199.18,1005.79,20,2,17,1,43,5,6.6157,1,1,1,
2024-01-14 15-22-53,2024-01-14 20-22-53,2,6.4,0.4,3497.26,1138.56,20,2,17,2,827,6,9.22645,1,1,1,
2024-01-14 15-23-53,2024-01-14 20-23-53,2,6.5,0.6,3478,1125.25,20,2,16,2,46,6,8.4719,1,1,1,
2024-01-14 15-24-54,2024-01-14 20-24-54,2,6.2,0.5,3464.1,1112.77,20,2,16,2,95,6,7.72231,1,1,1,
2024-01-14 15-25-54,2024-01-14 20-25-54,2,5.9,0.4,3457.91,1121.04,20,2,17,2,98,6,7.73223,1,1,1,
2024-01-14 15-26-54,2024-01-14 20-26-54,2,7.2,0.5,3535.25,1214.24,20,2,18,2,497,8,10.3876,1,1,1,
2024-01-14 15-27-55,2024-01-14 20-27-55,2,6.4,0.4,3515.09,1076.59,20,2,15,2,926,6,7.84628,1,1,1,
2024-01-14 15-28-55,2024-01-14 20-28-55,2,6.9,0.2,3515.45,1100.13,21,2,15,2,222,6,8.20578,1,1,1,
2024-01-14 15-29-55,2024-01-14 20-29-55,2,7.5,0.6,3509.57,1115.06,21,2,16,2,829,6,8.7281,1,1,1,
2024-01-14 15-30-56,2024-01-14 20-30-56,2,5.1,0.2,3488.89,960.709,21,2,15,2,85,5,5.96364,1,1,1,
2024-01-14 15-31-56,2024-01-14 20-31-56,2,5.6,3.9,3520.54,1019.9,22,2,17,2,160,4,6.99008,1,1,1,
2024-01-14 15-32-56,2024-01-14 20-32-56,2,5.2,0.3,3496.3,1040.22,22,2,18,2,44,3,4.90579,1,1,1,
2024-01-14 15-33-57,2024-01-14 20-33-57,2,5.9,0.5,3517.75,1183.61,23,2,20,2,254,5,6.05455,1,1,1,
2024-01-14 15-34-57,2024-01-14 20-34-57,2,8.1,0.3,3949.59,1427.24,24,2,24,2,795,4,8.87769,1,1,1,
2024-01-14 15-35-57,2024-01-14 20-35-57,2,8.4,0.4,3942.59,1412.76,24,2,23,2,43,4,5.8124,1,1,1,
2024-01-14 15-36-57,2024-01-14 20-36-57,2,9.5,0.5,4364.3,1455.62,24,2,24,2,270,5,7.50331,1,1,1,
2024-01-14 15-37-58,2024-01-14 20-37-58,2,8.1,0.6,4441,1601.79,25,2,26,2,95,4,6.7719,1,1,1,
2024-01-14 15-38-58,2024-01-14 20-38-58,2,9.2,0.7,4623.38,1718.46,25,2,27,2,252,5,9.07025,1,1,1,
2024-01-14 15-39-58,2024-01-14 20-39-58,2,8.1,0.5,4748.65,1543.6,26,2,25,2,676,5,8.82975,1,1,1,
2024-01-14 15-40-59,2024-01-14 20-40-59,2,7.7,0.5,4745.42,1559.76,26,2,27,2,46,5,7.02727,1,1,1,
2024-01-14 15-41-59,2024-01-14 20-41-59,2,8,0.9,4743.35,1452.18,26,2,24,2,32,5,6.80826,1,1,1,
2024-01-14 15-42-59,2024-01-14 20-42-59,2,7.9,0.7,4738.98,1360.8,26,2,23,2,665,6,8.72314,1,1,1,
2024-01-14 15-44-00,2024-01-14 20-44-00,2,6.1,0.6,4704.09,1142.38,26,2,20,2,147,5,6.55785,1,1,1,
2024-01-14 15-45-00,2024-01-14 20-45-00,2,5.3,0.7,4432.35,1038.75,26,2,20,2,136,5,6.85372,1,1,1,
2024-01-14 15-46-00,2024-01-14 20-46-00,2,5.4,0.8,4550.98,1218.65,26,2,23,2,319,5,7.52231,1,1,1,
2024-01-14 15-47-01,2024-01-14 20-47-01,2,5.3,0.7,4595.32,1161.8,26,2,22,2,144,5,6.57934,1,1,1,
2024-01-14 15-48-01,2024-01-14 20-48-01,2,5.3,0.6,4561.05,1132.94,26,2,19,2,578,5,6.39917,1,1,1,
2024-01-14 15-49-01,2024-01-14 20-49-01,2,4.8,0.7,4557.7,1085.62,26,2,17,2,47,5,5.63306,1,1,1,
2024-01-14 15-50-02,2024-01-14 20-50-02,2,5.7,0.8,4568.18,1157.48,26,2,16,2,543,5,7.14463,1,1,1,
2024-01-14 15-51-02,2024-01-14 20-51-02,2,5.2,0.6,4555.08,1095.37,26,2,14,2,144,5,5.88017,1,1,1,
2024-01-14 15-52-02,2024-01-14 20-52-02,2,5.3,0.3,4566.85,1084.76,26,2,14,2,45,5,5.79587,1,1,1,
2024-01-14 15-53-02,2024-01-14 20-53-02,2,6,0.5,4600.96,1232.36,26,2,16,2,337,5,6.43058,1,1,1,
2024-01-14 15-54-03,2024-01-14 20-54-03,2,6.1,0.4,4598.12,1241.28,26,2,16,2,45,5,6.79256,1,1,1,
2024-01-14 15-55-03,2024-01-14 20-55-03,2,6.6,1,4601.11,1192.61,26,2,13,2,149,6,7.16694,1,1,1,
2024-01-14 15-56-03,2024-01-14 20-56-03,2,6.9,1,4603.59,1202.4,26,2,13,2,141,6,7.49835,1,1,1,
2024-01-14 15-57-04,2024-01-14 20-57-04,2,6.7,1,4606.84,1195.19,26,2,13,1,138,6,7.65124,2,2,2,
2024-01-14 15-58-04,2024-01-14 20-58-04,2,4.5,1,4561.94,980.936,26,2,9,1,45,6,6.47025,2,2,2,
2024-01-14 15-59-05,2024-01-14 20-59-05,2,4.9,0.8,4575.16,984.954,26,2,9,1,47,6,6.53719,2,2,2,
2024-01-14 16-00-05,2024-01-14 21-00-05,2,4.8,1,4578.14,979.108,26,2,9,1,46,6,6.75289,2,2,2,
2024-01-14 16-01-05,2024-01-14 21-01-05,2,4.8,1,4566.65,983.59,26,2,9,1,145,6,6.76116,2,2,2,
2024-01-14 16-02-06,2024-01-14 21-02-06,2,4.7,1,4546.85,860.094,26,2,6,1,45,5,6.27521,2,2,2,
2024-01-14 16-03-06,2024-01-14 21-03-06,2,4.8,1.1,4179.05,855.867,26,2,6,1,146,5,6.15785,2,2,2,
2024-01-14 16-04-06,2024-01-14 21-04-06,2,4.6,1,4190.34,857.311,26,2,6,1,31,5,5.86529,2,2,2,
2024-01-14 16-05-07,2024-01-14 21-05-07,2,4.7,1,4189.04,854.303,26,2,6,1,144,5,6.27438,2,2,2,
2024-01-14 16-06-07,2024-01-14 21-06-07,2,4.7,0.9,4193.84,852.909,26,2,6,1,148,5,6.09835,2,2,2,
2024-01-14 16-07-07,2024-01-14 21-07-07,2,5,0.8,4267.21,859.236,8,2,6,1,128,5,6.37438,2,2,2,
2024-01-14 16-08-08,2024-01-14 21-08-08,2,4.6,0.8,4265.12,866.513,8,2,6,1,36,5,5.96942,2,2,2,
2024-01-14 16-09-08,2024-01-14 21-09-08,2,4.7,0.9,4267.26,875.122,8,2,6,1,544,5,6.50331,2,2,2,
2024-01-14 16-10-09,2024-01-14 21-10-09,2,5.5,0.8,4271.45,869.182,8,2,6,1,636,5,6.60413,2,2,2,
2024-01-14 16-11-09,2024-01-14 21-11-09,2,4.7,1,4282.24,867.502,8,2,6,1,95,5,6.3686,2,2,2,
2024-01-14 16-12-09,2024-01-14 21-12-09,2,4.8,0.9,4280.34,897.415,8,2,8,2,178,5,6.74132,1,1,1,
2024-01-14 16-13-10,2024-01-14 21-13-10,2,7.5,1.1,4327.04,971.145,8,2,11,2,1203,9,19.7215,1,1,1,
2024-01-14 16-14-10,2024-01-14 21-14-10,2,6.5,1,4354.52,1077.23,8,2,14,2,459,10,14.5083,1,1,1,
2024-01-14 16-15-10,2024-01-14 21-15-10,2,5.5,1.1,4356.85,1081.37,8,2,14,2,148,7,8.42727,1,1,1,
2024-01-14 16-16-11,2024-01-14 21-16-11,2,5.9,1,4360.72,1086.94,8,2,14,2,139,7,8.33058,1,1,1,
2024-01-14 16-17-11,2024-01-14 21-17-11,2,6.3,0.7,4369.19,1095.75,8,2,14,2,100,7,8.41736,1,1,1,
2024-01-14 16-18-11,2024-01-14 21-18-11,2,6.7,0.7,4374.84,1084.04,8,2,11,2,143,7,8.37355,1,1,1,
2024-01-14 16-19-12,2024-01-14 21-19-12,2,6.9,1.2,4378.11,1087.71,8,2,10,2,47,7,8.02727,1,1,1,
2024-01-14 16-20-12,2024-01-14 21-20-12,2,7.1,1,4374.48,1106.41,8,2,10,2,262,7,10.0587,1,1,1,
2024-01-14 16-21-13,2024-01-14 21-21-13,2,7.1,1,4377.1,1101.68,8,2,10,2,43,6,7.91405,1,1,1,
2024-01-14 16-22-13,2024-01-14 21-22-13,2,7.1,1.2,4376.98,1106.54,8,2,10,2,48,6,7.39256,1,1,1,
2024-01-14 16-23-13,2024-01-14 21-23-13,2,7.1,0.8,4378.25,1115.87,8,2,10,2,48,6,7.51653,1,1,1,
2024-01-14 16-24-14,2024-01-14 21-24-14,2,7.3,0.8,4374.65,1121.43,7,2,10,2,44,6,7.41157,1,1,1,
2024-01-14 16-25-14,2024-01-14 21-25-14,2,7.2,0.9,4374.15,1127.35,7,2,10,2,143,6,7.41157,1,1,1,
2024-01-14 16-26-14,2024-01-14 21-26-14,2,7.5,0.9,4378.8,1141.55,7,2,10,2,283,6,10.1339,1,1,1,
2024-01-14 16-27-15,2024-01-14 21-27-15,2,7.8,0.9,4390.9,1145.99,7,2,10,2,147,6,8.17769,1,1,1,
2024-01-14 16-28-15,2024-01-14 21-28-15,2,7.4,0.9,4388.67,1142.4,7,2,10,2,142,7,8.02479,1,1,1,
2024-01-14 16-29-15,2024-01-14 21-29-15,2,7.4,1.1,4384.15,1149.49,8,2,10,2,143,7,8.66364,1,1,1,
2024-01-14 16-30-16,2024-01-14 21-30-16,2,8.8,0.8,4384.83,1151.18,8,2,10,2,1226,7,10.2727,1,1,1,
2024-01-14 16-31-16,2024-01-14 21-31-16,2,7.8,0.8,4396.88,1147.45,9,2,10,2,131,8,10.0752,1,1,1,
2024-01-14 16-32-16,2024-01-14 21-32-16,2,7.5,0.9,4390.81,1142.69,9,2,10,2,93,7,8.59587,1,1,1,
2024-01-14 16-33-17,2024-01-14 21-33-17,2,8,0.9,4389.31,1139.98,10,2,10,2,221,8,10.7595,1,1,1,
2024-01-14 16-34-17,2024-01-14 21-34-17,2,7.5,1,4379.27,1138.78,10,2,10,2,145,7,8.01322,1,1,1,
2024-01-14 16-35-18,2024-01-14 21-35-18,2,7.5,1,4387.93,1141.89,10,2,10,2,47,6,7.8405,1,1,1,
2024-01-14 16-36-18,2024-01-14 21-36-18,2,7.4,1.1,4391.45,1154.13,10,2,10,2,43,6,7.6843,1,1,1,
2024-01-14 16-37-18,2024-01-14 21-37-18,2,7.6,1,4389.16,1163.3,10,2,10,2,113,6,8.22975,1,1,1,
2024-01-14 16-38-19,2024-01-14 21-38-19,2,7.6,0.9,4390.5,1163.2,10,2,10,2,44,7,8.25124,1,1,1,
2024-01-14 16-39-19,2024-01-14 21-39-19,2,7.4,1,4384.15,1174.03,10,2,10,2,47,6,7.94298,1,1,1,
2024-01-14 16-40-19,2024-01-14 21-40-19,2,7.2,1,4392.95,1170.62,9,2,10,2,46,6,7.6719,1,1,1,
2024-01-14 16-41-20,2024-01-14 21-41-20,2,7.5,1,4396.45,1193.71,8,2,10,2,217,7,9.55041,1,1,1,
2024-01-14 16-42-20,2024-01-14 21-42-20,2,7.2,1,4395.43,1184.51,8,2,10,2,39,6,7.69256,1,1,1,
2024-01-14 16-43-20,2024-01-14 21-43-20,2,7.1,1,4395.62,1179.32,7,2,10,2,149,6,7.76116,1,1,1,
2024-01-14 16-44-21,2024-01-14 21-44-21,2,7.1,1.5,4403.12,1184.79,7,2,10,2,148,6,7.58595,1,1,1,
2024-01-14 16-45-21,2024-01-14 21-45-21,2,7.1,0.9,4416.94,1232.29,7,2,11,2,146,6,7.4,1,1,1,
2024-01-14 16-46-21,2024-01-14 21-46-21,2,7,0.6,4413.52,1243.3,7,2,11,2,141,6,7.28099,1,1,1,
2024-01-14 16-47-22,2024-01-14 21-47-22,2,6.9,0.7,4410.88,1245.65,7,2,11,2,146,6,7.10661,1,1,1,
2024-01-14 16-48-22,2024-01-14 21-48-22,2,7.4,0.8,4489.05,1360.4,7,2,13,2,315,5,7.78595,1,1,1,
2024-01-14 16-49-23,2024-01-14 21-49-23,2,6.8,0.8,4490.5,1369.32,8,2,13,2,183,6,7.96116,1,1,1,
2024-01-14 16-50-23,2024-01-14 21-50-23,2,8.2,0.8,4503.56,1370.96,8,2,13,2,940,6,9.28347,1,1,1,
2024-01-14 16-51-23,2024-01-14 21-51-23,2,7.5,0.8,4525.68,1370.59,8,2,13,2,381,7,9.81901,1,1,1,
2024-01-14 16-52-24,2024-01-14 21-52-24,2,7.7,0.7,4527.19,1376.47,8,2,13,2,148,7,8.83388,1,1,1,
2024-01-14 16-53-24,2024-01-14 21-53-24,1,8.3,0.7,4573.05,1335.43,9,2,13,1,512,8,11.1835,1,1,1,
2024-01-14 16-54-24,2024-01-14 21-54-24,1,6.8,0.6,4560.16,1334.97,9,2,13,1,141,7,8.43141,1,1,1,
2024-01-14 16-55-25,2024-01-14 21-55-25,1,6.1,0.6,4558.46,1332.86,9,2,13,1,98,5,6.61322,1,1,1,
2024-01-14 16-56-25,2024-01-14 21-56-25,1,5.7,0.6,4548.41,1211.97,9,2,11,1,47,5,6.17769,1,1,1,
2024-01-14 16-57-25,2024-01-14 21-57-25,1,5.6,0.6,4541.2,1220.16,9,2,11,1,106,5,6.09587,1,1,1,
2024-01-14 16-58-25,2024-01-14 21-58-25,1,5.6,0.6,4540.4,1231.89,9,2,11,1,41,5,5.84959,1,1,1,
2024-01-14 16-59-26,2024-01-14 21-59-26,1,5,0.6,4509.76,1032.85,9,2,8,1,43,5,5.6595,1,1,1,
2024-01-14 17-00-26,2024-01-14 22-00-26,1,4.5,0.5,4514.8,1030.79,9,2,8,1,46,4,5.31488,1,1,1,
2024-01-14 17-01-26,2024-01-14 22-01-26,1,4.7,0.5,4519.03,1044.29,10,2,8,1,149,4,5.73388,1,1,1,
2024-01-14 17-02-27,2024-01-14 22-02-27,1,5.7,0.8,4519.66,1034.85,10,2,8,1,35,6,6.89835,1,1,1,
2024-01-14 17-03-27,2024-01-14 22-03-27,1,6.2,0.7,4515.13,1035.62,10,2,8,1,43,5,6.02149,1,1,1,
2024-01-14 17-04-27,2024-01-14 22-04-27,1,6,0.5,4509.41,1037.02,8,1,8,1,41,5,5.65785,1,1,1,
2024-01-14 17-05-28,2024-01-14 22-05-28,1,6.1,0.4,4519.51,1031.13,8,1,8,1,46,5,5.66777,1,1,1,
