Local Time, UTC, Online Players, Server Load (Avg %), Server Tick Length (Avg ms), Memory (MB), Memory Lua (MB), Factions In Memory, Players In Memory, Sectors In Memory, Sectors w/ players, Longest Sector Update (Max ms), Longest Sector Update (Median ms), Longest Sector Update (Avg ms), Biggest Player Grp (Max), Biggest Player Grp (Median), Biggest Player Grp (Avg), Notes
2024-01-15 09-15-22,2024-01-15 14-15-22,0,0.7,0.3,262.309,144.014,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-16-22,2024-01-15 14-16-22,0,0.7,0.3,262.301,144.125,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-17-22,2024-01-15 14-17-22,0,0.6,0.4,262.293,144.236,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-18-23,2024-01-15 14-18-23,0,0.7,0.4,262.289,144.347,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-19-23,2024-01-15 14-19-23,0,0.7,0.5,262.285,143.495,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-20-23,2024-01-15 14-20-23,0,0.8,0.4,262.293,143.605,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-21-24,2024-01-15 14-21-24,0,0.8,0.4,262.594,143.716,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-22-24,2024-01-15 14-22-24,0,0.8,0.5,246.527,143.827,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-23-25,2024-01-15 14-23-25,0,0.8,0.4,246.527,143.938,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-24-25,2024-01-15 14-24-25,0,0.9,0.3,254.383,144.048,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-25-25,2024-01-15 14-25-25,0,0.8,0.4,254.383,144.159,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-26-26,2024-01-15 14-26-26,0,0.8,0.5,254.383,144.27,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-27-26,2024-01-15 14-27-26,0,1,0.6,254.383,144.381,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-28-26,2024-01-15 14-28-26,0,1,0.8,254.383,144.491,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-29-27,2024-01-15 14-29-27,0,1.2,0.8,254.379,144.602,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-30-27,2024-01-15 14-30-27,0,1.2,0.6,254.383,144.713,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-31-27,2024-01-15 14-31-27,0,1.3,0.6,254.387,144.824,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-32-28,2024-01-15 14-32-28,0,1.4,1.1,254.656,144.935,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-33-28,2024-01-15 14-33-28,0,1.6,1,255.418,145.046,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-34-29,2024-01-15 14-34-29,0,1.4,0.4,262.406,145.156,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-35-29,2024-01-15 14-35-29,0,1.3,0.9,262.402,145.267,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-36-29,2024-01-15 14-36-29,0,1.1,0.7,262.395,144.042,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-37-30,2024-01-15 14-37-30,0,1.2,0.7,262.391,144.153,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-38-30,2024-01-15 14-38-30,0,1,0.5,262.383,144.264,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-39-30,2024-01-15 14-39-30,0,1.1,0.8,262.383,144.196,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-40-31,2024-01-15 14-40-31,0,1,0.5,262.379,143.878,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-41-31,2024-01-15 14-41-31,0,0.9,0.5,262.375,143.561,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-42-32,2024-01-15 14-42-32,0,0.9,0.4,247.68,143.61,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-43-32,2024-01-15 14-43-32,0,0.9,0.4,247.68,143.721,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-44-32,2024-01-15 14-44-32,0,0.8,0.3,256.512,143.831,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-45-33,2024-01-15 14-45-33,0,0.7,0.4,256.512,143.942,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-46-33,2024-01-15 14-46-33,0,0.7,0.4,256.512,144.053,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-47-33,2024-01-15 14-47-33,0,0.8,0.4,257.496,144.164,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-48-34,2024-01-15 14-48-34,0,0.7,0.4,257.484,144.275,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-49-34,2024-01-15 14-49-34,0,0.8,0.3,257.484,144.386,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-50-34,2024-01-15 14-50-34,0,0.8,0.4,257.488,144.497,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-51-35,2024-01-15 14-51-35,0,0.8,0.5,257.492,144.608,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-52-35,2024-01-15 14-52-35,0,0.8,0.4,257.48,144.719,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-53-36,2024-01-15 14-53-36,0,0.8,0.7,257.516,144.83,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-54-36,2024-01-15 14-54-36,0,1,0.4,263.379,144.941,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-55-36,2024-01-15 14-55-36,0,0.9,0.5,263.379,145.051,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-56-37,2024-01-15 14-56-37,0,0.9,0.5,263.379,145.162,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-57-37,2024-01-15 14-57-37,0,1.1,0.7,263.379,145.273,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-58-38,2024-01-15 14-58-38,0,1.1,0.7,263.375,144.285,0,0,0,0,0,0,0,0,0,0,
2024-01-15 09-59-38,2024-01-15 14-59-38,0,1.1,0.6,263.375,144.396,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-00-38,2024-01-15 15-00-38,0,1.1,0.7,263.625,144.507,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-01-39,2024-01-15 15-01-39,0,1.2,0.7,263.613,144.618,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-02-39,2024-01-15 15-02-39,0,1.3,0.8,261.559,144.729,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-03-39,2024-01-15 15-03-39,0,1.4,0.9,261.559,143.334,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-04-40,2024-01-15 15-04-40,0,1,0.6,261.652,143.445,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-05-40,2024-01-15 15-05-40,0,1,0.7,261.652,143.556,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-06-41,2024-01-15 15-06-41,0,1,0.6,261.652,143.667,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-07-41,2024-01-15 15-07-41,0,1,0.6,261.652,143.778,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-08-41,2024-01-15 15-08-41,0,0.9,0.2,261.652,143.889,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-09-42,2024-01-15 15-09-42,0,0.8,0.4,261.648,144,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-10-42,2024-01-15 15-10-42,0,0.9,0.4,261.637,144.111,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-11-42,2024-01-15 15-11-42,0,1,0.5,261.633,144.222,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-12-43,2024-01-15 15-12-43,0,0.8,0.4,261.633,144.332,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-13-43,2024-01-15 15-13-43,0,0.9,0.6,261.633,144.443,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-14-43,2024-01-15 15-14-43,0,1,0.4,264.41,144.554,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-15-44,2024-01-15 15-15-44,0,0.9,0.4,264.41,144.665,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-16-44,2024-01-15 15-16-44,0,0.9,0.6,264.41,144.776,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-17-44,2024-01-15 15-17-44,0,1,0.4,264.41,144.887,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-18-45,2024-01-15 15-18-45,0,1,0.6,264.41,144.997,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-19-45,2024-01-15 15-19-45,0,1,0.5,264.406,144.009,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-20-46,2024-01-15 15-20-46,0,1.1,0.6,264.711,144.12,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-21-46,2024-01-15 15-21-46,0,1,0.6,264.699,144.231,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-22-46,2024-01-15 15-22-46,0,1.1,0.6,264.695,144.34,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-23-47,2024-01-15 15-23-47,0,1.1,1.2,264.695,144.451,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-24-47,2024-01-15 15-24-47,0,1.3,0.9,265.699,144.562,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-25-47,2024-01-15 15-25-47,0,0.9,0.5,265.699,144.673,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-26-48,2024-01-15 15-26-48,0,0.9,0.5,265.699,144.784,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-27-48,2024-01-15 15-27-48,0,1.1,0.5,265.699,144.895,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-28-49,2024-01-15 15-28-49,0,1.1,0.6,265.699,145.006,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-29-49,2024-01-15 15-29-49,0,1.2,0.8,265.699,145.116,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-30-49,2024-01-15 15-30-49,0,1.4,0.8,265.699,145.227,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-31-50,2024-01-15 15-31-50,0,1.4,0.9,265.699,143.808,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-32-50,2024-01-15 15-32-50,0,1.4,0.7,265.695,143.919,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-33-50,2024-01-15 15-33-50,0,1.1,0.7,265.688,144.03,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-34-51,2024-01-15 15-34-51,0,1,0.3,266.309,144.141,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-35-51,2024-01-15 15-35-51,0,1.1,0.8,266.309,144.252,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-36-52,2024-01-15 15-36-52,0,0.9,0.2,266.309,144.363,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-37-52,2024-01-15 15-37-52,0,0.7,0.4,266.309,144.474,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-38-52,2024-01-15 15-38-52,0,0.6,0.5,266.309,144.584,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-39-53,2024-01-15 15-39-53,0,0.7,0.3,266.309,144.614,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-40-53,2024-01-15 15-40-53,0,0.8,0.5,266.352,144.297,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-41-53,2024-01-15 15-41-53,0,0.8,0.5,266.344,143.96,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-42-54,2024-01-15 15-42-54,0,0.8,0.4,264.844,143.91,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-43-54,2024-01-15 15-43-54,0,0.8,0.5,264.844,144.02,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-44-55,2024-01-15 15-44-55,0,0.8,0.3,263.938,144.131,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-45-55,2024-01-15 15-45-55,0,0.7,0.3,263.938,144.242,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-46-55,2024-01-15 15-46-55,0,0.8,0.4,263.938,144.353,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-47-56,2024-01-15 15-47-56,0,1.1,0.5,264.031,144.464,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-48-56,2024-01-15 15-48-56,0,1,0.6,264.031,144.575,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-49-56,2024-01-15 15-49-56,0,1.1,0.4,264.031,144.686,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-50-57,2024-01-15 15-50-57,0,1,0.2,264.031,144.796,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-51-57,2024-01-15 15-51-57,0,0.9,0.4,264.031,144.907,0,0,0,0,0,0,0,0,0,0,
2024-01-15 10-52-57,2024-01-15 15-52-57,1,4.5,0.9,707.254,278.731,7,1,3,1,641,0,2.29669,1,1,1,
2024-01-15 10-53-58,2024-01-15 15-53-58,1,2.4,1,710.598,283.496,7,1,3,1,33,1,1.5,1,1,1,
2024-01-15 10-54-58,2024-01-15 15-54-58,1,2.5,0.5,745.988,290.067,7,1,3,1,106,1,1.73719,1,1,1,
2024-01-15 10-55-59,2024-01-15 15-55-59,1,2.6,0.5,747.801,297.823,7,1,3,1,35,2,1.80579,1,1,1,
2024-01-15 10-56-59,2024-01-15 15-56-59,1,2.3,0.3,745.363,303.036,7,1,3,1,18,2,2.07438,1,1,1,
2024-01-15 10-57-59,2024-01-15 15-57-59,1,2.5,0.3,753.012,298.736,7,1,3,1,96,2,2.17355,1,1,1,
2024-01-15 10-59-00,2024-01-15 15-59-00,1,2.2,0.2,753.465,306.517,7,1,3,1,28,2,2.05868,1,1,1,
2024-01-15 11-00-00,2024-01-15 16-00-00,1,2.3,0.1,755.613,308.384,7,1,3,1,12,2,2.06612,1,1,1,
2024-01-15 11-01-00,2024-01-15 16-01-00,1,2.3,0.2,760.266,310.35,7,1,3,1,32,2,2.03884,1,1,1,
2024-01-15 11-02-01,2024-01-15 16-02-01,1,2.3,0.4,765.578,310.615,7,1,3,1,27,2,2.03388,1,1,1,
2024-01-15 11-03-01,2024-01-15 16-03-01,1,2.3,0.6,778.086,316.049,7,1,3,1,31,2,2.14545,1,1,1,
2024-01-15 11-04-02,2024-01-15 16-04-02,1,2.3,0.5,781.848,313.238,7,1,3,1,24,2,2.12314,1,1,1,
2024-01-15 11-05-02,2024-01-15 16-05-02,1,2.3,0.2,823.703,308.762,7,1,3,1,48,2,2.21157,1,1,1,
2024-01-15 11-06-02,2024-01-15 16-06-02,1,2.1,0.3,821.449,307.316,7,1,3,1,17,2,2.13719,1,1,1,
2024-01-15 11-07-03,2024-01-15 16-07-03,1,2.1,0.2,821.445,313.06,7,1,3,1,26,2,2.17521,1,1,1,
2024-01-15 11-08-03,2024-01-15 16-08-03,1,2.1,0.2,823.316,315.649,7,1,3,1,31,2,2.12975,1,1,1,
2024-01-15 11-09-03,2024-01-15 16-09-03,1,2.1,0.1,824.191,319.466,7,1,3,1,25,2,2.13388,1,1,1,
2024-01-15 11-10-04,2024-01-15 16-10-04,1,2.1,0.1,820.148,323.688,7,1,3,1,9,2,2.12479,1,1,1,
2024-01-15 11-11-04,2024-01-15 16-11-04,1,2.1,0.1,822.395,319.096,7,1,3,1,28,2,2.09008,1,1,1,
2024-01-15 11-12-05,2024-01-15 16-12-05,1,2.1,0.1,823.602,325.904,7,1,3,1,30,2,2.09752,1,1,1,
2024-01-15 11-13-05,2024-01-15 16-13-05,1,2.1,0.4,823.52,320.702,7,1,3,1,17,2,2.18843,1,1,1,
2024-01-15 11-14-05,2024-01-15 16-14-05,1,2.1,0.2,821.855,321.601,7,1,3,1,35,2,1.94959,1,1,1,
2024-01-15 11-15-06,2024-01-15 16-15-06,1,2.3,0.3,851.703,322.847,7,1,3,1,46,2,2.06364,1,1,1,
2024-01-15 11-16-06,2024-01-15 16-16-06,1,2,0,848.004,329.28,7,1,3,1,17,2,1.95455,1,1,1,
2024-01-15 11-17-06,2024-01-15 16-17-06,1,2.1,0.2,855.926,331.927,7,1,3,1,32,2,2.10826,1,1,1,
2024-01-15 11-18-07,2024-01-15 16-18-07,1,2.9,0.2,850.547,342.285,7,1,3,1,1286,2,3.47769,1,1,1,
2024-01-15 11-19-07,2024-01-15 16-19-07,0,1.1,0.1,855.996,326.123,7,1,3,0,47,1,1.22727,1,0,0,
2024-01-15 11-20-08,2024-01-15 16-20-08,0,0.6,0.1,852.508,322.366,7,1,3,0,18,0,0.649587,1,0,0,
2024-01-15 11-21-08,2024-01-15 16-21-08,0,0.6,0.1,854.352,326.095,7,1,3,0,31,0,0.618182,1,0,0,
2024-01-15 11-22-08,2024-01-15 16-22-08,0,0.7,0.3,855.531,326.96,7,1,3,0,40,0,0.639669,1,0,0,
2024-01-15 11-23-09,2024-01-15 16-23-09,0,0.7,0.1,854.352,307.984,7,1,3,0,34,0,0.672727,1,0,0,
2024-01-15 11-24-09,2024-01-15 16-24-09,0,0.4,0.2,600.48,181.008,7,1,0,0,37,0,0.269421,1,0,0,
2024-01-15 11-25-09,2024-01-15 16-25-09,0,0.3,0.1,606.723,181.119,7,1,0,0,0,0,0,1,0,0,
2024-01-15 11-26-10,2024-01-15 16-26-10,0,0.1,0.1,606.723,181.23,7,1,0,0,0,0,0,1,0,0,
2024-01-15 11-27-10,2024-01-15 16-27-10,0,0.2,0.1,606.723,181.341,7,1,0,0,0,0,0,1,0,0,
2024-01-15 11-28-11,2024-01-15 16-28-11,0,0.2,0,606.723,181.452,7,1,0,0,0,0,0,1,0,0,
2024-01-15 11-29-11,2024-01-15 16-29-11,0,0.3,0.2,606.723,180.005,6,1,0,0,0,0,0,1,0,0,
2024-01-15 11-30-11,2024-01-15 16-30-11,0,0.3,0.1,606.723,180.116,6,1,0,0,0,0,0,1,0,0,
2024-01-15 11-31-12,2024-01-15 16-31-12,0,0.3,0.1,606.723,180.227,6,1,0,0,0,0,0,1,0,0,
2024-01-15 11-32-12,2024-01-15 16-32-12,0,0.4,0.1,606.723,180.338,6,1,0,0,0,0,0,1,0,0,
2024-01-15 11-33-12,2024-01-15 16-33-12,0,0.4,0.1,606.453,180.449,2,1,0,0,0,0,0,1,0,0,
2024-01-15 11-34-13,2024-01-15 16-34-13,0,0.3,0.1,606.324,180.56,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-35-13,2024-01-15 16-35-13,0,0.4,0.1,607.504,180.671,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-36-14,2024-01-15 16-36-14,0,0.4,0.1,607.504,180.782,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-37-14,2024-01-15 16-37-14,0,0.4,0.2,607.504,180.893,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-38-14,2024-01-15 16-38-14,0,0.4,0.4,607.504,181.004,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-39-15,2024-01-15 16-39-15,0,0.4,0.1,607.504,181.115,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-40-15,2024-01-15 16-40-15,0,0.4,0.1,607.504,181.226,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-41-15,2024-01-15 16-41-15,0,0.4,0.1,607.504,180.925,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-42-16,2024-01-15 16-42-16,0,0.4,0.1,607.504,180.608,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-43-16,2024-01-15 16-43-16,0,0.4,0.3,607,180.438,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-44-16,2024-01-15 16-44-16,0,0.4,0.1,607,180.549,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-45-17,2024-01-15 16-45-17,0,0.4,0.1,607.16,180.66,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-46-17,2024-01-15 16-46-17,0,0.3,0.4,607.16,180.771,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-47-18,2024-01-15 16-47-18,0,0.2,0,607.16,180.882,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-48-18,2024-01-15 16-48-18,0,0.3,0.2,614.5,180.993,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-49-18,2024-01-15 16-49-18,0,0.3,0.1,614.5,181.104,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-50-19,2024-01-15 16-50-19,0,0.3,0.3,614.5,181.215,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-51-19,2024-01-15 16-51-19,0,0.5,0.3,614.5,181.326,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-52-19,2024-01-15 16-52-19,0,0.5,0.1,614.5,181.437,0,0,0,0,0,0,0,1,0,0,
2024-01-15 11-53-20,2024-01-15 16-53-20,0,0.5,0.3,614.5,181.548,0,0,0,0,0,0,0,1,0,0,
