Local Time, UTC, Online Players, Server Load (Avg %), Server Tick Length (Avg ms), Memory (MB), Memory Lua (MB), Factions In Memory, Players In Memory, Sectors In Memory, Sectors w/ players, Longest Sector Update (Max ms), Longest Sector Update (Median ms), Longest Sector Update (Avg ms), Biggest Player Grp (Max), Biggest Player Grp (Median), Biggest Player Grp (Avg), Notes
2024-01-16 09-04-43,2024-01-16 14-04-43,0,0.6,0.4,256.676,145.689,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-05-43,2024-01-16 14-05-43,0,0.6,0.4,256.676,145.8,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-06-43,2024-01-16 14-06-43,0,0.9,0.5,261.098,145.91,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-07-44,2024-01-16 14-07-44,0,0.8,0.6,261.094,146.021,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-08-44,2024-01-16 14-08-44,0,0.8,0.3,261.086,144.796,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-09-44,2024-01-16 14-09-44,0,0.7,0.4,261.078,144.907,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-10-45,2024-01-16 14-10-45,0,0.7,0.4,261.156,145.017,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-11-45,2024-01-16 14-11-45,0,0.7,0.4,261.168,145.128,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-12-45,2024-01-16 14-12-45,0,0.7,0.5,261.191,145.239,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-13-45,2024-01-16 14-13-45,0,0.7,0.3,264.82,145.35,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-14-46,2024-01-16 14-14-46,0,0.5,0.3,264.82,145.461,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-15-46,2024-01-16 14-15-46,0,0.5,0.4,264.816,145.572,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-16-46,2024-01-16 14-16-46,0,0.5,0.3,264.816,144.601,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-17-47,2024-01-16 14-17-47,0,0.6,0.2,264.816,144.712,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-18-47,2024-01-16 14-18-47,0,0.6,0.3,264.809,144.822,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-19-47,2024-01-16 14-19-47,0,0.6,0.3,264.797,144.933,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-20-47,2024-01-16 14-20-47,0,0.7,0.4,249.336,145.044,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-21-48,2024-01-16 14-21-48,0,0.6,0.5,249.336,145.155,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-22-48,2024-01-16 14-22-48,0,0.6,0.2,249.336,145.266,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-23-48,2024-01-16 14-23-48,0,0.6,0.3,256.656,145.377,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-24-48,2024-01-16 14-24-48,0,0.5,0.4,256.656,145.487,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-25-49,2024-01-16 14-25-49,0,0.6,0.3,256.656,145.598,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-26-49,2024-01-16 14-26-49,0,0.6,0.3,256.656,145.709,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-27-49,2024-01-16 14-27-49,0,0.7,0.4,256.652,145.82,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-28-50,2024-01-16 14-28-50,0,0.7,0.4,256.668,145.931,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-29-50,2024-01-16 14-29-50,0,0.7,0.4,256.676,146.042,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-30-50,2024-01-16 14-30-50,0,0.7,0.6,257.195,146.153,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-31-51,2024-01-16 14-31-51,0,0.7,0.4,257.441,146.264,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-32-51,2024-01-16 14-32-51,0,0.8,0.4,258.203,146.374,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-33-51,2024-01-16 14-33-51,0,1,0.4,265.094,146.485,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-34-51,2024-01-16 14-34-51,0,1,0.6,265.094,146.596,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-35-52,2024-01-16 14-35-52,0,1.1,0.8,265.09,146.707,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-36-52,2024-01-16 14-36-52,0,1.1,0.9,265.09,145.358,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-37-52,2024-01-16 14-37-52,0,1.1,0.7,265.09,145.232,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-38-52,2024-01-16 14-38-52,0,1,0.5,265.086,144.915,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-39-53,2024-01-16 14-39-53,0,0.7,0.4,265.074,144.606,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-40-53,2024-01-16 14-40-53,0,0.7,0.4,249.832,144.717,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-41-53,2024-01-16 14-41-53,0,0.7,0.3,249.832,144.827,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-42-54,2024-01-16 14-42-54,0,0.6,0.3,249.832,144.938,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-43-54,2024-01-16 14-43-54,0,0.6,0.3,258.836,145.049,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-44-54,2024-01-16 14-44-54,0,0.6,0.4,258.836,145.16,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-45-54,2024-01-16 14-45-54,0,0.5,0.4,258.84,145.271,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-46-55,2024-01-16 14-46-55,0,0.6,0.3,258.84,145.381,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-47-55,2024-01-16 14-47-55,0,0.6,0.5,258.84,145.492,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-48-55,2024-01-16 14-48-55,0,0.7,0.2,258.875,145.603,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-49-56,2024-01-16 14-49-56,0,0.6,0.2,258.883,145.714,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-50-56,2024-01-16 14-50-56,0,0.6,0.3,259.145,145.825,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-51-56,2024-01-16 14-51-56,0,0.6,0.3,259.715,145.936,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-52-56,2024-01-16 14-52-56,0,0.7,0.3,259.961,146.046,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-53-57,2024-01-16 14-53-57,0,0.8,0.4,265.621,146.158,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-54-57,2024-01-16 14-54-57,0,0.6,0.3,265.621,146.269,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-55-57,2024-01-16 14-55-57,0,0.8,0.3,265.617,146.38,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-56-57,2024-01-16 14-56-57,0,0.8,0.5,265.617,146.49,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-57-58,2024-01-16 14-57-58,0,0.8,0.4,265.629,146.306,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-58-58,2024-01-16 14-58-58,0,0.8,0.6,265.629,145.988,0,0,0,0,0,0,0,0,0,0,
2024-01-16 09-59-58,2024-01-16 14-59-58,0,0.9,0.4,265.621,145.705,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-00-58,2024-01-16 15-00-58,0,1.2,0.9,250.008,145.816,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-01-59,2024-01-16 15-01-59,0,1.3,0.7,250.008,145.926,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-02-59,2024-01-16 15-02-59,0,1.2,0.6,250.008,146.037,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-03-59,2024-01-16 15-03-59,0,1.1,0.7,258.145,146.148,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-05-00,2024-01-16 15-05-00,0,0.9,0.5,258.145,144.729,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-06-00,2024-01-16 15-06-00,0,0.8,0.6,258.145,144.84,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-07-00,2024-01-16 15-07-00,0,0.9,0.5,264.273,144.95,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-08-01,2024-01-16 15-08-01,0,0.8,0.4,264.266,145.061,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-09-01,2024-01-16 15-09-01,0,1,0.5,264.266,145.172,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-10-01,2024-01-16 15-10-01,0,0.7,0.5,264.266,145.283,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-11-02,2024-01-16 15-11-02,0,0.7,0.4,264.27,145.394,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-12-02,2024-01-16 15-12-02,0,0.6,0.5,264.789,145.505,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-13-02,2024-01-16 15-13-02,0,0.7,0.3,264.777,145.616,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-14-03,2024-01-16 15-14-03,0,0.7,0.4,267.023,145.727,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-15-03,2024-01-16 15-15-03,0,0.7,0.4,267.023,145.838,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-16-03,2024-01-16 15-16-03,0,0.6,0.3,267.023,145.949,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-17-04,2024-01-16 15-17-04,0,0.7,0.4,267.012,144.96,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-18-04,2024-01-16 15-18-04,0,0.7,0.3,267.062,145.071,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-19-04,2024-01-16 15-19-04,0,0.8,0.3,267.062,145.182,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-20-05,2024-01-16 15-20-05,0,0.7,0.1,267.059,145.293,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-21-05,2024-01-16 15-21-05,0,0.7,0.4,250.82,145.404,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-22-05,2024-01-16 15-22-05,0,0.6,0.4,250.82,145.514,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-23-05,2024-01-16 15-23-05,0,0.6,0.4,250.82,145.625,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-24-06,2024-01-16 15-24-06,0,0.8,0.4,259.375,145.736,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-25-06,2024-01-16 15-25-06,0,0.7,0.5,259.375,145.847,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-26-06,2024-01-16 15-26-06,0,0.7,0.3,259.625,145.958,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-27-06,2024-01-16 15-27-06,0,0.8,0.4,259.621,146.069,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-28-07,2024-01-16 15-28-07,0,0.9,0.6,259.621,146.18,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-29-07,2024-01-16 15-29-07,0,0.9,0.4,259.617,146.291,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-30-07,2024-01-16 15-30-07,0,0.9,0.5,259.621,146.402,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-31-08,2024-01-16 15-31-08,0,1,0.5,260.141,146.513,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-32-08,2024-01-16 15-32-08,0,1.1,0.8,260.648,146.624,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-33-08,2024-01-16 15-33-08,0,1.1,0.5,261.156,145.186,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-34-09,2024-01-16 15-34-09,0,0.8,0.6,266.297,145.297,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-35-09,2024-01-16 15-35-09,0,0.8,0.5,266.297,145.408,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-36-09,2024-01-16 15-36-09,0,0.7,0.4,266.289,145.519,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-37-09,2024-01-16 15-37-09,0,0.8,0.6,266.281,145.63,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-38-10,2024-01-16 15-38-10,0,0.7,0.4,266.281,145.503,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-39-10,2024-01-16 15-39-10,0,0.5,0.1,266.281,145.186,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-40-10,2024-01-16 15-40-10,0,0.6,0.3,266.281,144.869,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-41-10,2024-01-16 15-41-10,0,0.6,0.2,250.535,144.968,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-42-11,2024-01-16 15-42-11,0,0.5,0.4,250.535,145.079,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-43-11,2024-01-16 15-43-11,0,0.6,0.2,250.785,145.189,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-44-11,2024-01-16 15-44-11,0,0.6,0.3,259.207,145.3,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-45-11,2024-01-16 15-45-11,0,0.4,0.2,259.207,145.411,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-46-12,2024-01-16 15-46-12,0,0.5,0.3,259.461,145.521,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-47-12,2024-01-16 15-47-12,0,0.5,0.5,259.457,145.632,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-48-12,2024-01-16 15-48-12,0,0.5,0.2,259.457,145.743,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-49-13,2024-01-16 15-49-13,0,0.7,0.2,259.457,145.854,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-50-13,2024-01-16 15-50-13,0,0.6,0.3,259.449,145.965,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-51-13,2024-01-16 15-51-13,0,0.6,0.4,259.453,146.075,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-52-13,2024-01-16 15-52-13,0,0.6,0.4,259.441,146.186,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-53-14,2024-01-16 15-53-14,0,0.7,0.5,260.199,146.297,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-54-14,2024-01-16 15-54-14,0,0.7,0.4,266.277,146.408,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-55-14,2024-01-16 15-55-14,0,0.8,0.4,266.277,146.519,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-56-14,2024-01-16 15-56-14,0,0.8,0.4,266.27,146.63,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-57-15,2024-01-16 15-57-15,0,0.8,0.5,266.293,146.741,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-58-15,2024-01-16 15-58-15,0,0.8,0.5,266.293,146.556,0,0,0,0,0,0,0,0,0,0,
2024-01-16 10-59-15,2024-01-16 15-59-15,0,0.9,0.8,266.293,146.239,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-00-16,2024-01-16 16-00-16,0,0.9,0.6,266.293,145.953,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-01-16,2024-01-16 16-01-16,0,1.1,0.6,250.254,144.505,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-02-16,2024-01-16 16-02-16,0,0.9,0.4,250.254,144.616,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-03-17,2024-01-16 16-03-17,0,0.7,0.5,250.504,144.727,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-04-17,2024-01-16 16-04-17,0,0.7,0.2,259.426,144.837,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-05-17,2024-01-16 16-05-17,0,0.7,0.5,259.426,144.948,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-06-17,2024-01-16 16-06-17,0,0.8,0.4,259.422,145.059,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-07-18,2024-01-16 16-07-18,0,0.6,0.1,264.309,145.17,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-08-18,2024-01-16 16-08-18,0,0.5,0.2,264.305,145.28,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-09-18,2024-01-16 16-09-18,0,0.5,0.3,264.301,145.391,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-10-19,2024-01-16 16-10-19,0,0.5,0.4,264.348,145.502,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-11-19,2024-01-16 16-11-19,0,0.6,0.2,264.605,145.613,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-12-19,2024-01-16 16-12-19,0,0.5,0.2,264.594,145.724,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-13-20,2024-01-16 16-13-20,0,0.6,0.3,264.582,145.835,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-14-20,2024-01-16 16-14-20,0,0.6,0.2,267.242,145.946,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-15-21,2024-01-16 16-15-21,0,0.6,0.5,267.242,146.057,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-16-21,2024-01-16 16-16-21,0,0.5,0.3,267.242,146.168,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-17-21,2024-01-16 16-17-21,0,0.6,0.3,267.238,145.177,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-18-21,2024-01-16 16-18-21,0,0.5,0.3,267.238,145.287,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-19-22,2024-01-16 16-19-22,0,0.6,0.3,267.23,145.398,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-20-22,2024-01-16 16-20-22,0,0.6,0.2,267.223,145.509,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-21-22,2024-01-16 16-21-22,0,0.6,0.7,251.047,145.62,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-22-23,2024-01-16 16-22-23,0,0.8,0.4,251.047,145.731,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-23-23,2024-01-16 16-23-23,0,0.8,0.5,251.047,145.842,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-24-23,2024-01-16 16-24-23,0,0.8,0.5,258.473,145.953,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-25-24,2024-01-16 16-25-24,0,0.7,0.4,258.473,146.064,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-26-24,2024-01-16 16-26-24,0,0.8,0.4,258.723,146.175,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-27-24,2024-01-16 16-27-24,0,0.9,0.6,258.719,146.286,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-28-25,2024-01-16 16-28-25,0,0.9,0.8,258.719,146.396,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-29-25,2024-01-16 16-29-25,0,0.9,0.4,258.715,144.946,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-30-25,2024-01-16 16-30-25,0,0.8,0.4,258.758,145.057,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-31-26,2024-01-16 16-31-26,0,0.7,0.3,258.766,145.168,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-32-26,2024-01-16 16-32-26,0,0.8,0.4,259.527,145.279,0,0,0,0,0,0,0,0,0,0,
2024-01-16 11-33-26,2024-01-16 16-33-26,0,0.7,0.7,259.773,145.39,0,0,0,0,0,0,0,0,0,0,
