Local Time, UTC, Online Players, Server Load (Avg %), Server Tick Length (Avg ms), Memory (MB), Memory Lua (MB), Factions In Memory, Players In Memory, Sectors In Memory, Sectors w/ players, Longest Sector Update (Max ms), Longest Sector Update (Median ms), Longest Sector Update (Avg ms), Biggest Player Grp (Max), Biggest Player Grp (Median), Biggest Player Grp (Avg), Notes
2024-01-17 14-33-55,2024-01-17 19-33-55,0,1,0.5,258.73,144.81,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-34-55,2024-01-17 19-34-55,0,1.3,0.7,259.109,144.921,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-35-56,2024-01-17 19-35-56,0,1.2,0.7,259.176,145.032,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-36-56,2024-01-17 19-36-56,0,1.1,0.5,259.164,144.808,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-37-57,2024-01-17 19-37-57,0,1.1,1,259.152,144.491,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-38-57,2024-01-17 19-38-57,0,1.6,0.8,244.207,143.676,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-39-57,2024-01-17 19-39-57,0,1.5,0.7,244.207,143.787,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-40-58,2024-01-17 19-40-58,0,1.7,0.7,244.207,143.898,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-41-58,2024-01-17 19-41-58,0,1.7,1.2,254.008,144.008,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-42-58,2024-01-17 19-42-58,0,1.6,0.6,254.008,144.119,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-43-59,2024-01-17 19-43-59,0,1.6,0.8,254.004,144.229,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-44-59,2024-01-17 19-44-59,0,1.7,1.2,254.004,144.34,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-45-59,2024-01-17 19-45-59,0,1.8,1,254.004,144.45,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-47-00,2024-01-17 19-47-00,0,1.8,0.9,254.441,144.561,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-48-00,2024-01-17 19-48-00,0,1.7,1.1,254.449,144.671,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-49-01,2024-01-17 19-49-01,0,1.5,0.8,254.707,144.782,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-50-01,2024-01-17 19-50-01,0,1.3,0.8,254.734,144.893,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-51-01,2024-01-17 19-51-01,0,1.4,0.8,255.242,145.003,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-52-01,2024-01-17 19-52-01,0,1.5,0.8,261.688,145.114,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-53-02,2024-01-17 19-53-02,0,1.4,1.1,261.684,145.225,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-54-02,2024-01-17 19-54-02,0,1.4,0.8,261.68,145.336,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-55-03,2024-01-17 19-55-03,0,1.4,0.7,261.668,145.447,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-56-03,2024-01-17 19-56-03,0,1.4,0.8,261.668,145.417,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-57-03,2024-01-17 19-57-03,0,1.5,0.8,261.66,145.1,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-58-04,2024-01-17 19-58-04,0,1.6,0.9,261.66,144.819,0,0,0,0,0,0,0,0,0,0,
2024-01-17 14-59-04,2024-01-17 19-59-04,0,1.6,0.8,246.699,144.93,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-00-04,2024-01-17 20-00-04,0,1.3,0.7,246.699,145.041,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-01-05,2024-01-17 20-01-05,0,1.4,0.7,246.949,145.151,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-02-05,2024-01-17 20-02-05,0,1.4,0.7,256.359,145.262,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-03-05,2024-01-17 20-03-05,0,1.3,0.7,256.359,145.373,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-04-06,2024-01-17 20-04-06,0,1.2,0.7,256.348,145.484,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-05-06,2024-01-17 20-05-06,0,1.4,0.9,256.348,144.258,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-06-06,2024-01-17 20-06-06,0,1.2,0.9,256.348,144.369,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-07-07,2024-01-17 20-07-07,0,1.3,0.5,256.348,144.48,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-08-07,2024-01-17 20-08-07,0,1.2,0.8,256.48,144.591,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-09-07,2024-01-17 20-09-07,0,1.2,0.5,256.727,144.702,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-10-08,2024-01-17 20-10-08,0,1.2,0.5,257.488,144.813,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-11-08,2024-01-17 20-11-08,0,1.3,0.8,258.246,144.923,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-12-08,2024-01-17 20-12-08,0,1.3,0.8,264.121,145.034,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-13-09,2024-01-17 20-13-09,0,1.3,1,264.121,145.145,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-14-09,2024-01-17 20-14-09,0,1.3,0.5,264.23,145.256,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-15-09,2024-01-17 20-15-09,0,1.3,0.6,264.219,144.288,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-16-10,2024-01-17 20-16-10,0,1.3,0.7,264.219,144.399,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-17-10,2024-01-17 20-17-10,0,1.5,0.9,264.211,144.51,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-18-10,2024-01-17 20-18-10,0,1.4,1.1,264.207,144.62,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-19-11,2024-01-17 20-19-11,0,1.4,0.7,247.422,144.731,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-20-11,2024-01-17 20-20-11,0,1.5,0.7,247.422,144.841,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-21-11,2024-01-17 20-21-11,0,1.5,0.8,247.422,144.952,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-22-12,2024-01-17 20-22-12,0,1.5,0.7,256.855,145.062,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-23-12,2024-01-17 20-23-12,0,1.5,1,256.855,145.173,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-24-13,2024-01-17 20-24-13,0,1.6,1.2,256.852,145.284,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-25-13,2024-01-17 20-25-13,0,1.3,1,256.852,145.395,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-26-13,2024-01-17 20-26-13,0,1.6,0.7,256.852,145.505,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-27-14,2024-01-17 20-27-14,0,1.4,1.2,256.984,145.616,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-28-14,2024-01-17 20-28-14,0,1.7,0.9,256.988,145.727,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-29-14,2024-01-17 20-29-14,0,1.7,0.8,256.992,145.837,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-30-15,2024-01-17 20-30-15,0,1.6,0.8,257.262,145.948,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-31-15,2024-01-17 20-31-15,0,1.4,0.9,258.02,146.059,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-32-15,2024-01-17 20-32-15,0,1.3,0.6,265.441,146.169,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-33-16,2024-01-17 20-33-16,0,1.2,0.7,265.441,144.836,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-34-16,2024-01-17 20-34-16,0,1.2,0.6,265.438,144.947,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-35-16,2024-01-17 20-35-16,0,1.4,0.7,265.828,145.058,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-36-17,2024-01-17 20-36-17,0,1.2,0.7,265.828,144.873,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-37-17,2024-01-17 20-37-17,0,1.4,0.7,265.824,144.556,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-38-17,2024-01-17 20-38-17,0,1.4,0.7,249.172,144.309,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-39-18,2024-01-17 20-39-18,0,1.1,0.3,249.172,144.42,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-40-18,2024-01-17 20-40-18,0,1.1,0.4,249.172,144.531,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-41-18,2024-01-17 20-41-18,0,1.1,0.5,249.672,144.642,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-42-19,2024-01-17 20-42-19,0,1.2,0.4,258.84,144.752,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-43-19,2024-01-17 20-43-19,0,1.1,0.6,258.84,144.863,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-44-19,2024-01-17 20-44-19,0,1.1,0.8,258.836,144.974,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-45-20,2024-01-17 20-45-20,0,1.1,0.6,258.836,145.085,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-46-20,2024-01-17 20-46-20,0,1.2,0.9,258.836,145.196,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-47-20,2024-01-17 20-47-20,0,1.3,0.5,259.086,145.307,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-48-21,2024-01-17 20-48-21,0,1.3,0.7,259.23,145.418,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-49-21,2024-01-17 20-49-21,0,1.3,0.8,259.238,145.528,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-50-21,2024-01-17 20-50-21,0,1.4,1,259.496,145.639,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-51-22,2024-01-17 20-51-22,0,1.5,0.8,260.254,145.75,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-52-22,2024-01-17 20-52-22,0,1.4,0.5,265.367,145.861,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-53-22,2024-01-17 20-53-22,0,1.4,1,265.367,145.972,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-54-23,2024-01-17 20-54-23,0,1.7,0.6,265.367,146.082,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-55-23,2024-01-17 20-55-23,0,1.7,0.7,265.367,146.193,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-56-24,2024-01-17 20-56-24,0,1.7,1,265.363,145.911,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-57-24,2024-01-17 20-57-24,0,2.4,1,265.355,145.593,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-58-24,2024-01-17 20-58-24,0,2,0.9,263.133,145.41,0,0,0,0,0,0,0,0,0,0,
2024-01-17 15-59-25,2024-01-17 20-59-25,0,2,1.1,263.133,145.521,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-00-25,2024-01-17 21-00-25,0,1.9,1.2,263.133,145.631,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-01-25,2024-01-17 21-01-25,0,2,1.7,249.691,144.212,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-02-26,2024-01-17 21-02-26,0,2.1,0.7,258.328,144.322,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-03-26,2024-01-17 21-03-26,0,1.9,1,258.328,144.432,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-04-26,2024-01-17 21-04-26,0,2.2,1.1,258.328,144.543,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-05-27,2024-01-17 21-05-27,0,2.2,1.1,258.328,144.653,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-06-27,2024-01-17 21-06-27,0,1.8,0.5,258.328,144.763,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-07-28,2024-01-17 21-07-28,0,1.6,1,258.328,144.874,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-08-28,2024-01-17 21-08-28,0,1.7,0.8,258.609,144.984,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-09-28,2024-01-17 21-09-28,0,1.6,0.8,258.613,145.095,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-10-29,2024-01-17 21-10-29,0,1.3,0.4,258.617,145.206,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-11-29,2024-01-17 21-11-29,0,1.3,0.5,259.379,145.317,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-12-29,2024-01-17 21-12-29,0,1.2,0.6,265.363,145.427,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-13-30,2024-01-17 21-13-30,0,1.1,0.7,265.367,145.538,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-14-30,2024-01-17 21-14-30,0,1.2,0.7,265.367,145.649,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-15-30,2024-01-17 21-15-30,0,1.3,0.5,265.367,144.664,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-16-31,2024-01-17 21-16-31,0,1.2,0.6,265.367,144.775,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-17-31,2024-01-17 21-17-31,0,1.1,0.8,265.363,144.886,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-18-31,2024-01-17 21-18-31,0,1.3,0.8,265.371,144.997,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-19-32,2024-01-17 21-19-32,0,1.4,0.8,265.371,145.108,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-20-32,2024-01-17 21-20-32,0,1.2,0.6,265.371,145.219,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-21-32,2024-01-17 21-21-32,0,1.4,0.8,265.371,145.329,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-22-33,2024-01-17 21-22-33,0,1.5,0.8,265.578,145.44,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-23-33,2024-01-17 21-23-33,0,1.6,0.9,265.578,145.551,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-24-33,2024-01-17 21-24-33,0,1.6,0.7,265.578,145.662,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-25-34,2024-01-17 21-25-34,0,1.7,0.9,265.578,145.773,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-26-34,2024-01-17 21-26-34,0,1.7,0.9,265.578,145.884,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-27-34,2024-01-17 21-27-34,0,1.5,0.8,265.574,145.995,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-28-35,2024-01-17 21-28-35,0,1.7,0.9,265.566,146.105,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-29-35,2024-01-17 21-29-35,0,1.6,0.9,265.562,144.671,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-30-35,2024-01-17 21-30-35,0,1.5,0.7,265.562,144.781,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-31-36,2024-01-17 21-31-36,0,1.2,0.6,265.555,144.892,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-32-36,2024-01-17 21-32-36,0,1.1,0.6,267.469,145.003,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-33-36,2024-01-17 21-33-36,0,1.3,0.7,267.469,145.114,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-34-37,2024-01-17 21-34-37,0,1.2,0.7,267.469,145.225,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-35-37,2024-01-17 21-35-37,0,1.3,0.7,268.07,145.335,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-36-37,2024-01-17 21-36-37,0,1.3,0.5,268.07,145.092,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-37-38,2024-01-17 21-37-38,0,1.4,0.5,268.07,144.775,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-38-38,2024-01-17 21-38-38,0,1.6,0.8,264.609,144.566,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-39-38,2024-01-17 21-39-38,0,1.6,1,264.609,144.677,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-40-39,2024-01-17 21-40-39,0,1.5,0.8,264.609,144.787,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-41-39,2024-01-17 21-41-39,0,1.7,1.3,264.609,144.898,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-42-39,2024-01-17 21-42-39,0,1.8,0.6,264.93,145.008,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-43-40,2024-01-17 21-43-40,0,1.6,0.8,264.93,145.119,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-44-40,2024-01-17 21-44-40,0,1.6,0.6,264.93,145.229,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-45-41,2024-01-17 21-45-41,0,1.6,0.9,264.93,145.34,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-46-41,2024-01-17 21-46-41,0,1.6,0.7,264.93,145.45,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-47-41,2024-01-17 21-47-41,0,1.5,0.7,264.93,145.561,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-48-42,2024-01-17 21-48-42,0,1.5,0.6,264.922,145.672,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-49-42,2024-01-17 21-49-42,0,1.6,0.7,264.914,145.782,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-50-42,2024-01-17 21-50-42,0,1.4,0.7,264.91,145.893,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-51-43,2024-01-17 21-51-43,0,1.5,0.6,264.906,146.004,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-52-43,2024-01-17 21-52-43,0,1.5,0.7,267.312,146.114,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-53-43,2024-01-17 21-53-43,0,1.5,1,267.312,146.225,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-54-44,2024-01-17 21-54-44,0,1.6,0.8,267.312,146.336,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-55-44,2024-01-17 21-55-44,0,1.6,0.9,267.312,146.447,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-56-44,2024-01-17 21-56-44,0,1.6,0.8,267.312,146.145,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-57-45,2024-01-17 21-57-45,0,1.6,0.8,267.312,144.27,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-58-45,2024-01-17 21-58-45,0,1.6,0.8,267.312,144.104,0,0,0,0,0,0,0,0,0,0,
2024-01-17 16-59-45,2024-01-17 21-59-45,0,1.6,1.2,267.312,144.215,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-00-46,2024-01-17 22-00-46,0,1.3,0.8,267.312,144.326,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-01-46,2024-01-17 22-01-46,0,1.4,0.8,267.312,144.437,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-02-47,2024-01-17 22-02-47,0,1.3,0.5,268.18,144.548,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-03-47,2024-01-17 22-03-47,0,1.1,0.7,268.18,144.659,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-04-47,2024-01-17 22-04-47,0,1.2,0.6,268.18,144.769,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-05-48,2024-01-17 22-05-48,0,1.1,0.5,268.18,144.88,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-06-48,2024-01-17 22-06-48,0,1.1,0.6,268.18,144.991,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-07-48,2024-01-17 22-07-48,0,1.1,0.3,268.18,145.102,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-08-49,2024-01-17 22-08-49,0,1.2,0.8,268.18,145.213,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-09-49,2024-01-17 22-09-49,0,1.2,0.6,268.18,145.324,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-10-49,2024-01-17 22-10-49,0,1.2,0.3,268.18,145.434,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-11-50,2024-01-17 22-11-50,0,1.2,0.6,268.18,145.545,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-12-50,2024-01-17 22-12-50,0,1.4,0.6,268.223,145.656,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-13-50,2024-01-17 22-13-50,0,1.2,1,268.223,145.767,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-14-51,2024-01-17 22-14-51,0,1.4,0.7,268.223,145.877,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-15-51,2024-01-17 22-15-51,0,1.4,0.6,268.223,144.89,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-16-51,2024-01-17 22-16-51,0,1.5,0.9,268.223,145.001,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-17-52,2024-01-17 22-17-52,0,1.7,0.8,268.219,145.111,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-18-52,2024-01-17 22-18-52,0,1.6,0.7,268.211,145.222,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-19-52,2024-01-17 22-19-52,0,1.7,1.1,268.211,145.333,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-20-53,2024-01-17 22-20-53,0,1.8,0.9,268.211,145.443,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-21-53,2024-01-17 22-21-53,0,1.8,0.9,268.211,145.554,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-22-54,2024-01-17 22-22-54,0,1.9,1.2,268.262,145.664,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-23-54,2024-01-17 22-23-54,0,1.7,1,268.262,145.774,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-24-54,2024-01-17 22-24-54,0,1.8,1.2,268.262,145.885,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-25-55,2024-01-17 22-25-55,0,1.8,0.7,268.262,144.435,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-26-55,2024-01-17 22-26-55,0,1.9,0.9,268.262,144.546,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-27-55,2024-01-17 22-27-55,0,2,0.9,268.262,144.656,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-28-56,2024-01-17 22-28-56,0,1.5,1.7,268.262,144.767,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-29-56,2024-01-17 22-29-56,0,1.6,0.9,268.262,144.877,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-30-57,2024-01-17 22-30-57,0,1.5,1,268.262,144.988,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-31-57,2024-01-17 22-31-57,0,1.4,0.7,268.262,145.099,0,0,0,0,0,0,0,0,0,0,
2024-01-17 17-32-57,2024-01-17 22-32-57,0,1.3,0.6,269.055,145.209,0,0,0,0,0,0,0,0,0,0,
