Local Time, UTC, Online Players, Server Load (Avg %), Server Tick Length (Avg ms), Memory (MB), Memory Lua (MB), Factions In Memory, Players In Memory, Sectors In Memory, Sectors w/ players, Longest Sector Update (Max ms), Longest Sector Update (Median ms), Longest Sector Update (Avg ms), Biggest Player Grp (Max), Biggest Player Grp (Median), Biggest Player Grp (Avg), Notes
2024-01-18 14-19-06,2024-01-18 19-19-06,0,1.2,0.5,251.875,143.21,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-20-06,2024-01-18 19-20-06,0,1.2,0.7,251.879,143.278,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-21-07,2024-01-18 19-21-07,0,1.1,0.6,251.863,143.389,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-22-07,2024-01-18 19-22-07,0,1.2,0.6,251.902,143.5,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-23-08,2024-01-18 19-23-08,0,1.1,0.7,251.902,143.611,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-24-08,2024-01-18 19-24-08,0,1.2,0.6,251.898,143.721,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-25-08,2024-01-18 19-25-08,0,1.2,0.9,251.898,143.832,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-26-09,2024-01-18 19-26-09,0,1.1,0.6,251.895,143.943,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-27-09,2024-01-18 19-27-09,0,1.2,0.7,251.891,144.054,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-28-09,2024-01-18 19-28-09,0,1.1,0.5,251.883,144.165,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-29-10,2024-01-18 19-29-10,0,1.1,0.7,251.875,144.276,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-30-10,2024-01-18 19-30-10,0,1.2,0.6,251.863,144,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-31-10,2024-01-18 19-31-10,0,1.2,0.7,251.852,144.111,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-32-11,2024-01-18 19-32-11,0,1.3,0.8,258.523,144.222,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-33-11,2024-01-18 19-33-11,0,1,0.4,258.523,144.333,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-34-11,2024-01-18 19-34-11,0,1,0.3,258.512,144.444,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-35-12,2024-01-18 19-35-12,0,1.1,0.6,258.512,144.554,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-36-12,2024-01-18 19-36-12,0,1.1,0.4,258.211,144.665,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-37-13,2024-01-18 19-37-13,0,1.1,0.5,258.211,143.829,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-38-13,2024-01-18 19-38-13,0,1.2,0.9,258.199,143.94,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-39-13,2024-01-18 19-39-13,0,1.2,0.6,258.199,144.051,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-40-14,2024-01-18 19-40-14,0,1.4,0.7,257.125,144.162,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-41-14,2024-01-18 19-41-14,0,1.1,0.4,257.125,144.273,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-42-14,2024-01-18 19-42-14,0,1.2,0.7,258.285,144.383,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-43-15,2024-01-18 19-43-15,0,1.2,0.8,258.285,144.494,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-44-15,2024-01-18 19-44-15,0,1.1,0.5,258.285,144.605,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-45-16,2024-01-18 19-45-16,0,1.2,0.6,258.285,144.716,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-46-16,2024-01-18 19-46-16,0,1.4,0.7,258.285,144.827,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-47-16,2024-01-18 19-47-16,0,1.2,0.9,258.305,144.938,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-48-17,2024-01-18 19-48-17,0,1.4,0.9,258.301,145.049,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-49-17,2024-01-18 19-49-17,0,1.4,0.8,258.289,145.16,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-50-17,2024-01-18 19-50-17,0,1.6,1,258.281,145.271,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-51-18,2024-01-18 19-51-18,0,1.5,0.7,258.277,145.381,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-52-18,2024-01-18 19-52-18,0,1.2,0.8,262.598,145.492,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-53-18,2024-01-18 19-53-18,0,1.3,0.7,262.598,145.603,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-54-19,2024-01-18 19-54-19,0,1.1,0.5,262.59,145.714,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-55-19,2024-01-18 19-55-19,0,1.3,0.6,262.93,144.613,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-56-19,2024-01-18 19-56-19,0,1.1,0.6,262.922,144.724,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-57-20,2024-01-18 19-57-20,0,1.2,0.7,262.922,144.52,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-58-20,2024-01-18 19-58-20,0,1.1,0.7,262.918,144.184,0,0,0,0,0,0,0,0,0,0,
2024-01-18 14-59-20,2024-01-18 19-59-20,0,1.2,0.7,247.453,144.096,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-00-21,2024-01-18 20-00-21,0,0.9,0.6,247.453,144.207,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-01-21,2024-01-18 20-01-21,0,1,0.5,247.453,144.318,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-02-22,2024-01-18 20-02-22,0,1,0.5,255.938,144.429,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-03-22,2024-01-18 20-03-22,0,0.8,0.7,255.938,144.539,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-04-22,2024-01-18 20-04-22,0,0.9,0.6,255.953,144.65,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-05-23,2024-01-18 20-05-23,0,1.1,0.7,255.953,144.761,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-06-23,2024-01-18 20-06-23,0,1.1,0.8,255.953,144.872,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-07-23,2024-01-18 20-07-23,0,1,0.5,256.055,144.983,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-08-24,2024-01-18 20-08-24,0,1,0.5,256.055,145.094,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-09-24,2024-01-18 20-09-24,0,0.9,0.4,256.086,145.205,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-10-24,2024-01-18 20-10-24,0,0.9,0.5,256.094,145.316,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-11-25,2024-01-18 20-11-25,0,1,0.4,256.602,145.426,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-12-25,2024-01-18 20-12-25,0,1,0.2,262.352,145.537,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-13-25,2024-01-18 20-13-25,0,0.9,0.5,262.352,145.648,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-14-26,2024-01-18 20-14-26,0,1.2,0.6,262.348,145.759,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-15-26,2024-01-18 20-15-26,0,1,0.6,262.355,145.87,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-16-26,2024-01-18 20-16-26,0,1.1,0.6,262.355,144.886,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-17-27,2024-01-18 20-17-27,0,1.2,0.9,262.352,144.997,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-18-27,2024-01-18 20-18-27,0,1.3,0.7,262.348,145.108,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-19-27,2024-01-18 20-19-27,0,1.4,0.9,259.219,145.218,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-20-28,2024-01-18 20-20-28,0,1.3,0.8,259.219,145.329,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-21-28,2024-01-18 20-21-28,0,1,0.5,259.219,145.44,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-22-28,2024-01-18 20-22-28,0,1.2,0.6,259.344,145.551,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-23-29,2024-01-18 20-23-29,0,0.9,0.5,259.344,144.271,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-24-29,2024-01-18 20-24-29,0,1.1,0.5,259.344,144.382,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-25-29,2024-01-18 20-25-29,0,0.9,0.6,259.344,144.492,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-26-30,2024-01-18 20-26-30,0,1,0.5,259.34,144.603,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-27-30,2024-01-18 20-27-30,0,0.9,0.4,259.336,144.714,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-28-31,2024-01-18 20-28-31,0,0.9,0.3,259.465,144.825,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-29-31,2024-01-18 20-29-31,0,0.9,0.5,259.457,144.936,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-30-31,2024-01-18 20-30-31,0,0.9,0.3,259.453,145.047,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-31-32,2024-01-18 20-31-32,0,1,0.3,259.453,145.158,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-32-32,2024-01-18 20-32-32,0,1,0.4,264.797,145.269,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-33-32,2024-01-18 20-33-32,0,0.8,0.5,264.793,145.38,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-34-33,2024-01-18 20-34-33,0,0.9,0.5,264.793,145.491,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-35-33,2024-01-18 20-35-33,0,0.9,0.4,264.785,145.601,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-36-33,2024-01-18 20-36-33,0,1,0.5,264.781,144.631,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-37-34,2024-01-18 20-37-34,0,1,0.5,264.781,144.742,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-38-34,2024-01-18 20-38-34,0,0.9,0.5,264.781,144.853,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-39-34,2024-01-18 20-39-34,0,0.9,0.5,247.766,144.963,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-40-35,2024-01-18 20-40-35,0,1,0.6,247.766,145.074,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-41-35,2024-01-18 20-41-35,0,1,0.7,247.766,145.185,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-42-35,2024-01-18 20-42-35,0,1,0.6,257.184,145.296,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-43-36,2024-01-18 20-43-36,0,1,0.7,257.184,145.407,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-44-36,2024-01-18 20-44-36,0,1,0.6,257.184,145.518,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-45-36,2024-01-18 20-45-36,0,1.1,0.7,257.184,145.629,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-46-37,2024-01-18 20-46-37,0,1.1,0.3,257.203,145.74,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-47-37,2024-01-18 20-47-37,0,1.2,0.8,257.453,145.851,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-48-37,2024-01-18 20-48-37,0,1.2,0.6,257.957,145.962,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-49-38,2024-01-18 20-49-38,0,1.3,0.9,258.215,146.073,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-50-38,2024-01-18 20-50-38,0,1.4,0.7,258.469,144.672,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-51-38,2024-01-18 20-51-38,0,1,0.6,258.973,144.783,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-52-39,2024-01-18 20-52-39,0,1,0.6,264.762,144.894,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-53-39,2024-01-18 20-53-39,0,0.9,0.7,264.762,145.005,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-54-39,2024-01-18 20-54-39,0,1.1,0.6,264.758,145.115,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-55-40,2024-01-18 20-55-40,0,1.1,0.4,265.141,145.226,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-56-40,2024-01-18 20-56-40,0,0.9,0.5,265.137,145.333,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-57-40,2024-01-18 20-57-40,0,0.9,0.4,265.129,145.016,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-58-41,2024-01-18 20-58-41,0,0.8,0.6,265.156,144.699,0,0,0,0,0,0,0,0,0,0,
2024-01-18 15-59-41,2024-01-18 20-59-41,0,0.9,0.4,249.012,144.552,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-00-41,2024-01-18 21-00-41,0,0.8,0.5,249.012,144.663,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-01-42,2024-01-18 21-01-42,0,0.8,0.6,249.012,144.774,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-02-42,2024-01-18 21-02-42,0,0.9,0.4,258.043,144.885,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-03-43,2024-01-18 21-03-43,0,0.9,0.4,258.043,144.996,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-04-43,2024-01-18 21-04-43,0,0.9,0.6,258.043,145.107,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-05-43,2024-01-18 21-05-43,0,0.9,0.5,258.062,145.217,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-06-44,2024-01-18 21-06-44,0,0.9,0.5,258.059,145.328,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-07-44,2024-01-18 21-07-44,0,0.9,0.5,258.184,145.439,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-08-44,2024-01-18 21-08-44,0,1,0.4,258.426,145.55,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-09-45,2024-01-18 21-09-45,0,0.9,0.4,258.414,145.661,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-10-45,2024-01-18 21-10-45,0,1,0.4,258.938,145.772,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-11-45,2024-01-18 21-11-45,0,1,0.4,259.695,145.883,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-12-46,2024-01-18 21-12-46,0,1.1,0.7,265.383,145.993,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-13-46,2024-01-18 21-13-46,0,1,0.8,265.383,146.104,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-14-46,2024-01-18 21-14-46,0,1.1,0.5,265.375,146.215,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-15-47,2024-01-18 21-15-47,0,1,0.5,265.375,146.326,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-16-47,2024-01-18 21-16-47,0,1.2,0.7,265.375,145.322,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-17-47,2024-01-18 21-17-47,0,1.3,0.7,265.363,145.433,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-18-48,2024-01-18 21-18-48,0,1.4,0.6,265.363,144.007,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-19-48,2024-01-18 21-19-48,0,1.2,0.7,249.602,144.117,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-20-48,2024-01-18 21-20-48,0,1.1,0.7,249.602,144.228,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-21-49,2024-01-18 21-21-49,0,1.1,0.6,249.602,144.339,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-22-49,2024-01-18 21-22-49,0,1.2,0.5,257.977,144.45,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-23-49,2024-01-18 21-23-49,0,1,0.4,257.977,144.561,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-24-50,2024-01-18 21-24-50,0,0.8,0.4,257.977,144.672,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-25-50,2024-01-18 21-25-50,0,0.8,0.7,257.996,144.783,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-26-50,2024-01-18 21-26-50,0,0.8,0.5,257.992,144.894,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-27-51,2024-01-18 21-27-51,0,0.8,0.5,257.988,145.005,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-28-51,2024-01-18 21-28-51,0,0.8,0.3,257.992,145.115,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-29-51,2024-01-18 21-29-51,0,0.9,0.5,258.242,145.226,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-30-52,2024-01-18 21-30-52,0,0.8,0.5,259,145.337,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-31-52,2024-01-18 21-31-52,0,0.9,0.5,259.504,145.448,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-32-52,2024-01-18 21-32-52,0,0.8,0.4,265.02,145.559,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-33-53,2024-01-18 21-33-53,0,0.8,0.4,265.039,145.67,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-34-53,2024-01-18 21-34-53,0,0.8,0.4,265.094,145.781,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-35-54,2024-01-18 21-35-54,0,0.9,0.6,265.094,145.891,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-36-54,2024-01-18 21-36-54,0,1,0.5,265.094,144.901,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-37-54,2024-01-18 21-37-54,0,0.9,0.2,265.094,145.012,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-38-55,2024-01-18 21-38-55,0,1,0.5,265.34,145.123,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-39-55,2024-01-18 21-39-55,0,1,0.3,265.328,145.234,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-40-55,2024-01-18 21-40-55,0,1,0.6,248.887,145.344,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-41-56,2024-01-18 21-41-56,0,1,0.6,248.887,145.455,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-42-56,2024-01-18 21-42-56,0,1.1,0.6,257.672,145.566,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-43-56,2024-01-18 21-43-56,0,1.1,0.6,257.672,145.677,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-44-57,2024-01-18 21-44-57,0,1.2,0.6,257.672,145.788,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-45-57,2024-01-18 21-45-57,0,1.3,0.8,257.691,145.899,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-46-57,2024-01-18 21-46-57,0,1.4,0.8,257.688,146.01,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-47-58,2024-01-18 21-47-58,0,1.4,0.6,257.691,144.565,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-48-58,2024-01-18 21-48-58,0,1.1,0.6,257.695,144.676,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-49-58,2024-01-18 21-49-58,0,1,0.5,257.961,144.787,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-50-59,2024-01-18 21-50-59,0,1,0.5,258.465,144.898,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-51-59,2024-01-18 21-51-59,0,0.9,0.5,259.223,145.009,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-52-59,2024-01-18 21-52-59,0,0.9,0.2,265.918,145.12,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-54-00,2024-01-18 21-54-00,0,0.8,0.5,265.918,145.231,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-55-00,2024-01-18 21-55-00,0,0.9,0.3,265.918,145.342,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-56-00,2024-01-18 21-56-00,0,0.9,0.6,266.188,145.452,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-57-01,2024-01-18 21-57-01,0,0.8,0.5,266.18,145.563,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-58-01,2024-01-18 21-58-01,0,0.8,0.4,266.176,145.359,0,0,0,0,0,0,0,0,0,0,
2024-01-18 16-59-01,2024-01-18 21-59-01,0,0.8,0.4,266.168,145.042,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-00-02,2024-01-18 22-00-02,0,0.9,0.6,263.988,144.776,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-01-02,2024-01-18 22-01-02,0,0.9,0.4,263.988,144.887,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-02-02,2024-01-18 22-02-02,0,0.9,0.4,263.988,144.997,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-03-03,2024-01-18 22-03-03,0,1,0.5,265,145.108,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-04-03,2024-01-18 22-04-03,0,0.9,0.5,265,145.219,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-05-03,2024-01-18 22-05-03,0,0.9,0.7,265,145.33,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-06-04,2024-01-18 22-06-04,0,0.9,0.4,265,145.441,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-07-04,2024-01-18 22-07-04,0,0.9,0.4,265,145.551,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-08-04,2024-01-18 22-08-04,0,1,0.5,264.996,145.662,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-09-05,2024-01-18 22-09-05,0,1,0.3,264.992,145.773,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-10-05,2024-01-18 22-10-05,0,1.1,0.6,264.984,145.884,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-11-05,2024-01-18 22-11-05,0,1,0.5,264.98,145.995,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-12-06,2024-01-18 22-12-06,0,1.2,0.7,264.977,146.106,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-13-06,2024-01-18 22-13-06,0,1.3,0.8,267.465,146.217,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-14-07,2024-01-18 22-14-07,0,1.4,0.7,267.465,146.327,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-15-07,2024-01-18 22-15-07,0,1.3,0.9,267.465,146.438,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-16-07,2024-01-18 22-16-07,0,1.3,0.8,267.465,144.99,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-17-08,2024-01-18 22-17-08,0,1,0.7,267.465,143.983,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-18-08,2024-01-18 22-18-08,0,1.1,0.4,267.461,144.094,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-19-08,2024-01-18 22-19-08,0,1,0.6,267.449,144.205,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-20-09,2024-01-18 22-20-09,0,1.1,0.7,267.453,144.316,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-21-09,2024-01-18 22-21-09,0,0.9,0.4,265.293,144.427,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-22-09,2024-01-18 22-22-09,0,0.7,0.3,265.293,144.538,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-23-10,2024-01-18 22-23-10,0,0.8,0.2,264.055,144.649,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-24-10,2024-01-18 22-24-10,0,0.9,0.4,264.055,144.759,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-25-10,2024-01-18 22-25-10,0,0.8,0.2,264.055,144.87,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-26-11,2024-01-18 22-26-11,0,0.8,0.5,264.055,144.981,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-27-11,2024-01-18 22-27-11,0,0.8,0.4,264.055,145.092,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-28-11,2024-01-18 22-28-11,0,0.8,0.4,264.055,145.203,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-29-12,2024-01-18 22-29-12,0,0.9,0.5,264.055,145.314,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-30-12,2024-01-18 22-30-12,0,1,0.5,264.055,145.425,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-31-12,2024-01-18 22-31-12,0,0.8,0.3,264.051,145.536,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-32-13,2024-01-18 22-32-13,0,0.9,0.4,264.043,145.647,0,0,0,0,0,0,0,0,0,0,
2024-01-18 17-33-13,2024-01-18 22-33-13,0,1,0.6,266.707,145.758,0,0,0,0,0,0,0,0,0,0,
