Local Time, UTC, Online Players, Server Load (Avg %), Server Tick Length (Avg ms), Memory (MB), Memory Lua (MB), Factions In Memory, Players In Memory, Sectors In Memory, Sectors w/ players, Longest Sector Update (Max ms), Longest Sector Update (Median ms), Longest Sector Update (Avg ms), Biggest Player Grp (Max), Biggest Player Grp (Median), Biggest Player Grp (Avg), Notes
2024-01-18 07-40-47,2024-01-18 12-40-47,0,1,0.5,256.922,145.209,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-41-48,2024-01-18 12-41-48,0,1.1,0.5,257.215,144.419,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-42-48,2024-01-18 12-42-48,0,0.9,0.6,257.215,144.529,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-43-48,2024-01-18 12-43-48,0,1,0.4,257.211,144.64,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-44-49,2024-01-18 12-44-49,0,1.1,0.4,257.551,144.751,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-45-49,2024-01-18 12-45-49,0,0.9,0.4,257.551,144.862,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-46-49,2024-01-18 12-46-49,0,0.9,0.4,257.551,144.973,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-47-49,2024-01-18 12-47-49,0,0.9,0.5,257.676,145.084,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-48-50,2024-01-18 12-48-50,0,0.9,0.4,257.676,145.195,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-49-50,2024-01-18 12-49-50,0,0.9,0.3,257.668,145.306,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-50-51,2024-01-18 12-50-51,0,1,0.6,257.66,145.417,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-51-51,2024-01-18 12-51-51,0,1.1,0.5,262.039,145.527,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-52-51,2024-01-18 12-52-51,0,1.1,0.7,262.039,145.638,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-53-52,2024-01-18 12-53-52,0,1,0.6,262.035,145.749,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-54-52,2024-01-18 12-54-52,0,1,0.4,262.035,145.86,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-55-52,2024-01-18 12-55-52,0,1,0.6,262.035,145.009,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-56-53,2024-01-18 12-56-53,0,1,0.5,262.023,145.12,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-57-53,2024-01-18 12-57-53,0,1,0.5,262.012,145.231,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-58-53,2024-01-18 12-58-53,0,1,0.6,261.008,145.342,0,0,0,0,0,0,0,0,0,0,
2024-01-18 07-59-54,2024-01-18 12-59-54,0,1.1,0.6,261.008,145.453,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-00-54,2024-01-18 13-00-54,0,1.2,0.7,261.008,145.564,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-01-54,2024-01-18 13-01-54,0,1.1,0.5,261.059,145.675,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-02-55,2024-01-18 13-02-55,0,1.2,0.8,261.059,145.786,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-03-55,2024-01-18 13-03-55,0,1.3,0.7,261.055,145.896,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-04-55,2024-01-18 13-04-55,0,1.3,0.7,261.051,146.007,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-05-56,2024-01-18 13-05-56,0,1,0.6,261.051,146.118,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-06-56,2024-01-18 13-06-56,0,1.1,0.6,261.051,146.229,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-07-56,2024-01-18 13-07-56,0,1,0.5,261.043,145.005,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-08-57,2024-01-18 13-08-57,0,1.1,0.5,261.039,145.116,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-09-57,2024-01-18 13-09-57,0,0.9,0.5,261.031,145.226,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-10-57,2024-01-18 13-10-57,0,1,0.4,261.031,145.337,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-11-58,2024-01-18 13-11-58,0,1.1,0.5,264.137,145.448,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-12-58,2024-01-18 13-12-58,0,0.9,0.4,264.137,145.559,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-13-59,2024-01-18 13-13-59,0,0.8,0.4,264.133,145.67,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-14-59,2024-01-18 13-14-59,0,0.9,0.6,264.133,145.781,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-15-59,2024-01-18 13-15-59,0,0.9,0.3,264.133,145.81,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-17-00,2024-01-18 13-17-00,0,1,0.7,264.121,145.493,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-18-00,2024-01-18 13-18-00,0,1.1,0.5,264.121,145.176,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-19-00,2024-01-18 13-19-00,0,0.9,0.5,248.059,145.144,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-20-01,2024-01-18 13-20-01,0,0.9,0.4,248.059,145.255,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-21-01,2024-01-18 13-21-01,0,1,0.6,248.059,145.366,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-22-01,2024-01-18 13-22-01,0,1,0.5,257.367,145.477,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-23-02,2024-01-18 13-23-02,0,1.1,0.6,257.367,145.588,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-24-02,2024-01-18 13-24-02,0,1.2,0.6,257.617,145.699,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-25-02,2024-01-18 13-25-02,0,1.1,0.9,257.617,145.809,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-26-03,2024-01-18 13-26-03,0,1.2,0.4,257.617,145.92,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-27-03,2024-01-18 13-27-03,0,1.2,0.6,257.617,146.031,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-28-03,2024-01-18 13-28-03,0,1.3,0.6,257.75,146.142,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-29-04,2024-01-18 13-29-04,0,1.2,0.7,257.754,146.253,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-30-04,2024-01-18 13-30-04,0,1.3,0.8,257.758,146.364,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-31-05,2024-01-18 13-31-05,0,1.4,0.9,258.281,146.475,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-32-05,2024-01-18 13-32-05,0,1.2,0.5,264.879,146.585,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-33-05,2024-01-18 13-33-05,0,1,0.6,264.879,146.696,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-34-06,2024-01-18 13-34-06,0,1.1,0.7,264.875,146.807,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-35-06,2024-01-18 13-35-06,0,1.2,0.8,264.875,146.918,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-36-06,2024-01-18 13-36-06,0,1.4,0.8,264.863,145.384,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-37-07,2024-01-18 13-37-07,0,1.4,0.6,264.859,145.067,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-38-07,2024-01-18 13-38-07,0,1.3,0.9,264.859,144.75,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-39-07,2024-01-18 13-39-07,0,1.3,0.6,249.379,144.797,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-40-08,2024-01-18 13-40-08,0,1.2,0.6,249.379,144.908,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-41-08,2024-01-18 13-41-08,0,1.2,0.6,249.629,145.019,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-42-08,2024-01-18 13-42-08,0,1,0.5,258.957,145.129,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-43-09,2024-01-18 13-43-09,0,0.9,0.5,258.957,145.24,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-44-09,2024-01-18 13-44-09,0,0.8,0.5,258.957,145.351,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-45-09,2024-01-18 13-45-09,0,0.9,0.5,259.414,145.462,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-46-10,2024-01-18 13-46-10,0,0.8,0.3,259.406,145.573,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-47-10,2024-01-18 13-47-10,0,0.8,0.4,259.398,145.684,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-48-11,2024-01-18 13-48-11,0,0.9,0.5,259.391,145.795,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-49-11,2024-01-18 13-49-11,0,0.9,0.7,259.395,145.906,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-50-11,2024-01-18 13-50-11,0,0.9,0.6,259.398,146.017,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-51-12,2024-01-18 13-51-12,0,1,0.6,260.16,146.128,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-52-12,2024-01-18 13-52-12,0,1,0.5,266.145,146.238,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-53-12,2024-01-18 13-53-12,0,1,0.5,266.145,146.349,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-54-13,2024-01-18 13-54-13,0,1,0.7,266.145,146.46,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-55-13,2024-01-18 13-55-13,0,1,0.7,266.145,145.473,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-56-13,2024-01-18 13-56-13,0,1,0.6,266.141,145.584,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-57-14,2024-01-18 13-57-14,0,1.1,0.5,266.141,145.695,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-58-14,2024-01-18 13-58-14,0,1.1,0.8,266.168,145.806,0,0,0,0,0,0,0,0,0,0,
2024-01-18 08-59-14,2024-01-18 13-59-14,0,1.1,0.8,263.188,145.917,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-00-15,2024-01-18 14-00-15,0,1.2,0.7,263.188,146.028,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-01-15,2024-01-18 14-01-15,0,1.2,0.6,263.188,146.138,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-02-15,2024-01-18 14-02-15,0,1.2,0.8,263.527,146.249,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-03-16,2024-01-18 14-03-16,0,1.3,0.8,263.527,146.36,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-04-16,2024-01-18 14-04-16,0,1.3,0.8,263.527,144.942,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-05-16,2024-01-18 14-05-16,0,1.2,0.7,263.527,145.053,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-06-17,2024-01-18 14-06-17,0,1.1,0.6,263.527,145.164,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-07-17,2024-01-18 14-07-17,0,1,0.6,263.52,145.275,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-08-17,2024-01-18 14-08-17,0,1.3,0.7,263.516,145.385,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-09-18,2024-01-18 14-09-18,0,1,0.3,263.508,145.496,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-10-18,2024-01-18 14-10-18,0,0.8,0.3,263.504,145.607,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-11-18,2024-01-18 14-11-18,0,0.8,0.4,263.492,145.718,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-12-19,2024-01-18 14-12-19,0,1,0.5,266.867,145.829,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-13-19,2024-01-18 14-13-19,0,0.9,0.6,266.871,145.94,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-14-19,2024-01-18 14-14-19,0,0.8,0.3,266.871,146.051,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-15-20,2024-01-18 14-15-20,0,0.8,0.3,266.871,146.162,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-16-20,2024-01-18 14-16-20,0,0.8,0.6,266.863,146.113,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-17-20,2024-01-18 14-17-20,0,0.8,0.2,266.859,145.796,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-18-21,2024-01-18 14-18-21,0,0.9,0.4,266.852,145.479,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-19-21,2024-01-18 14-19-21,0,0.9,0.7,266.852,145.505,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-20-21,2024-01-18 14-20-21,0,0.9,0.4,266.852,145.616,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-21-22,2024-01-18 14-21-22,0,1,0.4,250.125,145.727,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-22-22,2024-01-18 14-22-22,0,1.1,0.4,258.977,145.838,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-23-22,2024-01-18 14-23-22,0,0.9,0.5,258.977,145.948,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-24-23,2024-01-18 14-24-23,0,0.9,0.7,258.977,146.059,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-25-23,2024-01-18 14-25-23,0,0.9,0.5,258.977,146.17,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-26-24,2024-01-18 14-26-24,0,1,0.5,258.977,146.281,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-27-24,2024-01-18 14-27-24,0,1.1,0.7,258.973,146.392,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-28-24,2024-01-18 14-28-24,0,1.1,0.7,258.965,146.503,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-29-25,2024-01-18 14-29-25,0,1.1,0.8,258.984,146.614,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-30-25,2024-01-18 14-30-25,0,1.2,0.7,259.23,146.725,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-31-25,2024-01-18 14-31-25,0,1.4,0.8,259.988,146.836,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-32-26,2024-01-18 14-32-26,0,1.4,0.9,266.461,145.398,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-33-26,2024-01-18 14-33-26,0,1.4,0.8,266.461,145.509,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-34-26,2024-01-18 14-34-26,0,1.4,0.7,266.461,145.62,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-35-27,2024-01-18 14-35-27,0,1,0.7,266.461,144.612,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-36-27,2024-01-18 14-36-27,0,1.1,0.5,266.461,144.724,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-37-27,2024-01-18 14-37-27,0,0.9,0.4,266.461,144.834,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-38-28,2024-01-18 14-38-28,0,0.9,0.5,266.492,144.945,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-39-28,2024-01-18 14-39-28,0,0.8,0.5,263.684,145.056,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-40-28,2024-01-18 14-40-28,0,0.9,0.5,263.684,145.167,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-41-29,2024-01-18 14-41-29,0,0.9,0.4,263.684,145.278,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-42-29,2024-01-18 14-42-29,0,0.9,0.4,265.191,145.389,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-43-29,2024-01-18 14-43-29,0,0.8,0.3,265.191,145.5,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-44-30,2024-01-18 14-44-30,0,0.8,0.5,265.191,145.61,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-45-30,2024-01-18 14-45-30,0,1,0.5,265.547,145.721,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-46-30,2024-01-18 14-46-30,0,0.9,0.5,265.547,145.832,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-47-31,2024-01-18 14-47-31,0,1,0.5,265.547,145.943,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-48-31,2024-01-18 14-48-31,0,1,0.7,265.547,146.054,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-49-32,2024-01-18 14-49-32,0,0.9,0.5,265.535,146.165,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-50-32,2024-01-18 14-50-32,0,0.9,0.5,265.527,146.275,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-51-32,2024-01-18 14-51-32,0,1,0.5,265.523,146.386,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-52-33,2024-01-18 14-52-33,0,1,0.4,267.41,146.497,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-53-33,2024-01-18 14-53-33,0,1,0.7,267.41,146.608,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-54-33,2024-01-18 14-54-33,0,1,0.6,267.41,146.719,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-55-34,2024-01-18 14-55-34,0,1.1,0.7,267.41,146.829,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-56-34,2024-01-18 14-56-34,0,1.2,0.6,267.41,145.84,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-57-34,2024-01-18 14-57-34,0,1.2,0.9,267.406,145.951,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-58-35,2024-01-18 14-58-35,0,1.3,0.8,267.395,146.062,0,0,0,0,0,0,0,0,0,0,
2024-01-18 09-59-35,2024-01-18 14-59-35,0,1.4,0.8,267.41,146.173,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-00-35,2024-01-18 15-00-35,0,1.4,0.7,267.41,144.726,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-01-36,2024-01-18 15-01-36,0,1.3,0.8,267.41,144.836,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-02-36,2024-01-18 15-02-36,0,1.1,0.4,266.266,144.947,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-03-37,2024-01-18 15-03-37,0,1,0.4,266.266,145.058,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-04-37,2024-01-18 15-04-37,0,0.9,0.4,266.266,145.169,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-05-37,2024-01-18 15-05-37,0,1,0.5,266.266,145.28,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-06-38,2024-01-18 15-06-38,0,0.8,0.4,266.266,145.391,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-07-38,2024-01-18 15-07-38,0,0.9,0.6,266.266,145.502,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-08-38,2024-01-18 15-08-38,0,0.8,0.6,266.266,145.613,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-09-39,2024-01-18 15-09-39,0,0.8,0.4,266.258,145.724,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-10-39,2024-01-18 15-10-39,0,0.8,0.4,266.25,145.835,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-11-39,2024-01-18 15-11-39,0,0.8,0.6,266.246,145.946,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-12-40,2024-01-18 15-12-40,0,0.9,0.3,267.012,146.056,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-13-40,2024-01-18 15-13-40,0,0.8,0.3,267.012,146.167,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-14-40,2024-01-18 15-14-40,0,0.9,0.6,267.012,146.278,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-15-41,2024-01-18 15-15-41,0,0.9,0.6,267.012,146.389,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-16-41,2024-01-18 15-16-41,0,0.8,0.4,267.012,146.438,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-17-41,2024-01-18 15-17-41,0,0.9,0.4,267.008,146.121,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-18-42,2024-01-18 15-18-42,0,0.9,0.5,267,145.804,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-19-42,2024-01-18 15-19-42,0,1,0.4,266.992,145.711,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-20-42,2024-01-18 15-20-42,0,0.9,0.5,266.992,145.822,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-21-43,2024-01-18 15-21-43,0,0.9,0.5,266.992,145.933,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-22-43,2024-01-18 15-22-43,0,1.1,0.5,265.254,146.044,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-23-43,2024-01-18 15-23-43,0,1.1,0.7,265.254,146.155,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-24-44,2024-01-18 15-24-44,0,1.2,0.9,265.254,146.265,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-25-44,2024-01-18 15-25-44,0,1.2,0.5,265.254,146.376,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-26-44,2024-01-18 15-26-44,0,1.2,0.6,265.254,146.487,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-27-45,2024-01-18 15-27-45,0,1.2,0.6,265.254,146.598,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-28-45,2024-01-18 15-28-45,0,1.3,0.8,265.254,145.149,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-29-46,2024-01-18 15-29-46,0,1.3,0.8,265.246,145.259,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-30-46,2024-01-18 15-30-46,0,1.3,0.5,265.238,145.37,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-31-46,2024-01-18 15-31-46,0,1,0.8,265.238,145.481,0,0,0,0,0,0,0,0,0,0,
2024-01-18 10-32-47,2024-01-18 15-32-47,0,1,0.5,266.965,145.592,0,0,0,0,0,0,0,0,0,0,
