Local Time, UTC, Online Players, Server Load (Avg %), Server Tick Length (Avg ms), Memory (MB), Memory Lua (MB), Factions In Memory, Players In Memory, Sectors In Memory, Sectors w/ players, Longest Sector Update (Max ms), Longest Sector Update (Median ms), Longest Sector Update (Avg ms), Biggest Player Grp (Max), Biggest Player Grp (Median), Biggest Player Grp (Avg), Notes
2024-01-16 15-03-05,2024-01-16 20-03-05,0,0.8,0.4,257.199,146.442,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-04-05,2024-01-16 20-04-05,0,1,0.8,257.195,146.553,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-05-06,2024-01-16 20-05-06,0,1.1,0.4,257.195,146.664,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-06-06,2024-01-16 20-06-06,0,1,0.7,257.195,146.775,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-07-06,2024-01-16 20-07-06,0,1.1,0.4,257.215,146.886,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-08-07,2024-01-16 20-08-07,0,0.9,0.6,257.219,145.66,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-09-07,2024-01-16 20-09-07,0,1,0.7,257.98,145.771,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-10-07,2024-01-16 20-10-07,0,0.9,0.4,258.742,145.882,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-11-08,2024-01-16 20-11-08,0,1,0.5,259.25,145.993,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-12-08,2024-01-16 20-12-08,0,1.1,0.6,265.25,146.104,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-13-08,2024-01-16 20-13-08,0,0.9,0.5,265.246,146.214,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-14-09,2024-01-16 20-14-09,0,1,0.5,265.246,146.325,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-15-09,2024-01-16 20-15-09,0,1.1,0.6,269.363,146.436,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-16-09,2024-01-16 20-16-09,0,1.1,0.5,269.352,146.329,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-17-10,2024-01-16 20-17-10,0,1,0.4,269.344,146.012,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-18-10,2024-01-16 20-18-10,0,0.9,0.3,269.465,145.694,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-19-10,2024-01-16 20-19-10,0,1.2,0.3,252.219,145.8,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-20-11,2024-01-16 20-20-11,0,1.2,0.5,252.219,145.911,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-21-11,2024-01-16 20-21-11,0,1.2,0.7,252.969,146.021,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-22-12,2024-01-16 20-22-12,0,1.2,0.9,260.383,146.132,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-23-12,2024-01-16 20-23-12,0,0.9,0.5,260.379,146.243,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-24-12,2024-01-16 20-24-12,0,1.1,0.8,260.379,146.354,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-25-13,2024-01-16 20-25-13,0,1.3,0.5,260.379,146.465,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-26-13,2024-01-16 20-26-13,0,1.3,0.6,260.379,146.575,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-27-13,2024-01-16 20-27-13,0,1.1,0.6,260.379,146.686,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-28-14,2024-01-16 20-28-14,0,1.2,0.6,260.367,146.797,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-29-14,2024-01-16 20-29-14,0,1.1,0.6,260.371,146.908,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-30-14,2024-01-16 20-30-14,0,1.2,0.8,260.367,147.018,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-31-15,2024-01-16 20-31-15,0,1.2,0.7,260.621,147.129,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-32-15,2024-01-16 20-32-15,0,1,0.3,267.105,147.24,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-33-15,2024-01-16 20-33-15,0,1.1,0.6,267.102,147.351,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-34-16,2024-01-16 20-34-16,0,0.9,0.5,267.094,147.462,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-35-16,2024-01-16 20-35-16,0,1.1,0.6,267.094,146.111,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-36-16,2024-01-16 20-36-16,0,1,0.8,267.094,145.927,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-37-17,2024-01-16 20-37-17,0,0.9,0.5,267.094,145.609,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-38-17,2024-01-16 20-38-17,0,0.9,0.7,250.699,145.346,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-39-17,2024-01-16 20-39-17,0,0.9,0.2,250.703,145.457,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-40-18,2024-01-16 20-40-18,0,0.9,0.3,250.703,145.568,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-41-18,2024-01-16 20-41-18,0,0.7,0.5,250.953,145.679,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-42-18,2024-01-16 20-42-18,0,0.8,0.7,259.988,145.79,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-43-19,2024-01-16 20-43-19,0,0.8,0.4,259.984,145.901,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-44-19,2024-01-16 20-44-19,0,0.8,0.6,259.984,146.011,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-45-19,2024-01-16 20-45-19,0,0.8,0.6,259.984,146.122,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-46-20,2024-01-16 20-46-20,0,0.8,0.4,259.984,146.233,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-47-20,2024-01-16 20-47-20,0,0.9,0.4,260.23,146.344,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-48-20,2024-01-16 20-48-20,0,0.8,0.5,260.27,146.455,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-49-20,2024-01-16 20-49-20,0,0.8,0.4,260.273,146.566,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-50-21,2024-01-16 20-50-21,0,0.8,0.4,260.535,146.677,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-51-21,2024-01-16 20-51-21,0,0.9,0.5,261.297,146.787,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-52-21,2024-01-16 20-52-21,0,1,0.5,267.25,146.898,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-53-22,2024-01-16 20-53-22,0,1,0.6,267.25,147.009,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-54-22,2024-01-16 20-54-22,0,1,0.4,267.246,147.12,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-55-22,2024-01-16 20-55-22,0,1,0.6,267.246,146.134,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-56-23,2024-01-16 20-56-23,0,1.1,0.5,267.246,146.245,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-57-23,2024-01-16 20-57-23,0,1.1,0.5,267.246,146.356,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-58-23,2024-01-16 20-58-23,0,1.1,0.7,267.234,146.467,0,0,0,0,0,0,0,0,0,0,
2024-01-16 15-59-24,2024-01-16 20-59-24,0,1.3,0.6,251.52,146.578,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-00-24,2024-01-16 21-00-24,0,1.2,0.7,251.52,146.688,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-01-24,2024-01-16 21-01-24,0,1.4,0.9,251.52,146.799,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-02-25,2024-01-16 21-02-25,0,1.3,0.7,260.109,146.91,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-03-25,2024-01-16 21-03-25,0,1.3,0.7,260.109,145.491,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-04-25,2024-01-16 21-04-25,0,1.3,0.8,260.105,145.602,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-05-26,2024-01-16 21-05-26,0,1.3,0.6,260.102,145.713,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-06-26,2024-01-16 21-06-26,0,1.1,0.7,260.102,145.823,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-07-26,2024-01-16 21-07-26,0,1.1,0.8,260.105,145.934,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-08-27,2024-01-16 21-08-27,0,1,0.7,260.488,146.045,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-09-27,2024-01-16 21-09-27,0,0.9,0.2,261.246,146.156,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-10-28,2024-01-16 21-10-28,0,0.9,0.5,261.492,146.267,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-11-28,2024-01-16 21-11-28,0,0.8,0.3,262.254,146.377,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-12-28,2024-01-16 21-12-28,0,0.8,0.5,267.828,146.488,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-13-28,2024-01-16 21-13-28,0,0.9,0.5,267.824,146.599,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-14-29,2024-01-16 21-14-29,0,0.9,0.5,267.824,146.71,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-15-29,2024-01-16 21-15-29,0,1.1,0.4,271.238,146.821,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-16-29,2024-01-16 21-16-29,0,1,0.4,271.23,146.636,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-17-30,2024-01-16 21-17-30,0,1,0.3,271.219,146.319,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-18-30,2024-01-16 21-18-30,0,1.1,0.6,253.766,146.054,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-19-30,2024-01-16 21-19-30,0,1.2,0.5,253.77,146.165,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-20-31,2024-01-16 21-20-31,0,1,0.7,253.77,146.275,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-21-31,2024-01-16 21-21-31,0,1,0.7,254.27,146.386,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-22-31,2024-01-16 21-22-31,0,1.1,0.4,261.68,146.497,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-23-32,2024-01-16 21-23-32,0,1.1,0.6,261.676,146.608,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-24-32,2024-01-16 21-24-32,0,1,0.4,261.676,146.719,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-25-33,2024-01-16 21-25-33,0,1.2,0.8,261.676,146.83,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-26-33,2024-01-16 21-26-33,0,1,0.5,261.676,146.941,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-27-33,2024-01-16 21-27-33,0,1.3,0.7,261.672,147.051,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-28-33,2024-01-16 21-28-33,0,1.2,0.6,261.812,147.162,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-29-34,2024-01-16 21-29-34,0,1.3,0.7,261.816,147.273,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-30-34,2024-01-16 21-30-34,0,1.3,0.7,262.32,147.384,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-31-34,2024-01-16 21-31-34,0,1.3,0.7,262.828,145.947,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-32-35,2024-01-16 21-32-35,0,1,0.4,268.41,146.057,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-33-35,2024-01-16 21-33-35,0,0.8,0.5,268.41,146.169,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-34-35,2024-01-16 21-34-35,0,0.9,0.6,268.473,146.28,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-35-36,2024-01-16 21-35-36,0,0.9,0.7,268.473,146.39,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-36-36,2024-01-16 21-36-36,0,0.9,0.5,268.473,146.128,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-37-36,2024-01-16 21-37-36,0,0.8,0.4,268.473,145.811,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-38-37,2024-01-16 21-38-37,0,0.8,0.4,252.008,145.606,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-39-37,2024-01-16 21-39-37,0,0.8,0.4,252.008,145.716,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-40-37,2024-01-16 21-40-37,0,0.9,0.5,252.008,145.827,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-41-38,2024-01-16 21-41-38,0,0.9,0.4,252.758,145.938,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-42-38,2024-01-16 21-42-38,0,1,0.4,261.277,146.049,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-43-38,2024-01-16 21-43-38,0,1,0.7,261.273,146.159,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-44-39,2024-01-16 21-44-39,0,1,0.4,261.273,146.27,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-45-39,2024-01-16 21-45-39,0,1.1,0.5,261.273,146.381,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-46-39,2024-01-16 21-46-39,0,1.1,0.5,261.273,146.492,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-47-40,2024-01-16 21-47-40,0,1.2,0.5,261.406,146.602,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-48-40,2024-01-16 21-48-40,0,1.1,0.4,261.41,146.713,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-49-40,2024-01-16 21-49-40,0,1,0.6,261.414,146.824,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-50-41,2024-01-16 21-50-41,0,1.1,0.4,262.176,146.935,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-51-41,2024-01-16 21-51-41,0,1.1,0.7,262.938,147.045,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-52-42,2024-01-16 21-52-42,0,1.1,0.6,269.051,147.156,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-53-42,2024-01-16 21-53-42,0,1.2,0.5,269.051,147.267,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-54-42,2024-01-16 21-54-42,0,1.2,0.6,269.297,147.377,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-55-43,2024-01-16 21-55-43,0,1.2,0.6,269.344,146.389,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-56-43,2024-01-16 21-56-43,0,1.1,0.6,269.344,146.5,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-57-43,2024-01-16 21-57-43,0,1.1,0.6,269.344,146.611,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-58-44,2024-01-16 21-58-44,0,1.2,0.7,269.332,146.722,0,0,0,0,0,0,0,0,0,0,
2024-01-16 16-59-44,2024-01-16 21-59-44,0,1.3,0.7,252.535,145.275,0,0,0,0,0,0,0,0,0,0,
2024-01-16 17-00-44,2024-01-16 22-00-44,0,1.2,0.7,252.535,145.386,0,0,0,0,0,0,0,0,0,0,
2024-01-16 17-01-45,2024-01-16 22-01-45,1,3.5,12.3,768.664,279.19,6,1,1,1,856,0,5.81157,1,1,1,
2024-01-16 17-02-45,2024-01-16 22-02-45,1,4,0.7,1146.07,482.373,11,1,6,1,69,2,2.24959,1,1,1,
2024-01-16 17-03-45,2024-01-16 22-03-45,1,1.9,0.6,1146.39,484.389,11,1,6,1,26,2,2.16446,1,1,1,
2024-01-16 17-04-46,2024-01-16 22-04-46,1,2.1,0.5,1142.75,490.536,11,1,6,1,36,2,2.17355,1,1,1,
2024-01-16 17-05-46,2024-01-16 22-05-46,1,2.1,0.6,1145.97,491.404,11,1,6,1,36,2,2.39091,1,1,1,
2024-01-16 17-06-46,2024-01-16 22-06-46,1,1.9,0.6,1149.8,487.327,11,1,6,1,14,2,2.21488,1,1,1,
2024-01-16 17-07-46,2024-01-16 22-07-46,0,3.1,0.4,1171.51,479.755,11,1,6,0,646,2,2.68347,1,0,0,
2024-01-16 17-08-47,2024-01-16 22-08-47,0,1.2,0.3,1165.96,480.467,11,1,6,0,24,1,1.52479,1,0,0,
2024-01-16 17-09-47,2024-01-16 22-09-47,0,1.2,0.3,1167.22,479.978,11,1,6,0,24,1,1.51074,1,0,0,
2024-01-16 17-10-47,2024-01-16 22-10-47,0,1.2,0.5,1167.17,482.567,11,1,6,0,11,1,1.47438,1,0,0,
2024-01-16 17-11-48,2024-01-16 22-11-48,0,1.1,0.3,1171.46,484.542,10,1,6,0,13,1,1.46364,1,0,0,
2024-01-16 17-12-48,2024-01-16 22-12-48,0,1.5,0.3,875.41,224.297,7,1,0,0,60,1,1.63058,1,0,0,
2024-01-16 17-13-48,2024-01-16 22-13-48,0,0.3,0.3,734.41,198.497,7,1,0,0,0,0,0,1,0,0,
2024-01-16 17-14-49,2024-01-16 22-14-49,0,0.3,0.1,734.41,198.608,7,1,0,0,0,0,0,1,0,0,
2024-01-16 17-15-49,2024-01-16 22-15-49,0,0.4,0.2,744.238,198.718,7,1,0,0,0,0,0,1,0,0,
2024-01-16 17-16-49,2024-01-16 22-16-49,0,0.3,0.2,744.238,198.475,7,1,0,0,0,0,0,1,0,0,
2024-01-16 17-17-50,2024-01-16 22-17-50,0,0.4,0.3,744.238,198.158,6,1,0,0,0,0,0,1,0,0,
2024-01-16 17-18-50,2024-01-16 22-18-50,0,0.5,0.2,695.418,197.949,6,1,0,0,0,0,0,1,0,0,
2024-01-16 17-19-50,2024-01-16 22-19-50,0,0.4,0.3,695.418,198.06,6,1,0,0,0,0,0,1,0,0,
2024-01-16 17-20-51,2024-01-16 22-20-51,0,0.5,0.6,695.418,198.17,6,1,0,0,0,0,0,1,0,0,
2024-01-16 17-21-51,2024-01-16 22-21-51,0,0.6,0.3,695.16,198.281,4,1,0,0,0,0,0,1,0,0,
2024-01-16 17-22-51,2024-01-16 22-22-51,0,0.7,0.6,651.953,198.392,0,0,0,0,0,0,0,1,0,0,
2024-01-16 17-23-52,2024-01-16 22-23-52,0,0.5,0.2,651.953,198.503,0,0,0,0,0,0,0,1,0,0,
2024-01-16 17-24-52,2024-01-16 22-24-52,0,0.5,0.3,651.953,198.613,0,0,0,0,0,0,0,1,0,0,
2024-01-16 17-25-53,2024-01-16 22-25-53,0,0.6,0.2,651.953,198.724,0,0,0,0,0,0,0,1,0,0,
2024-01-16 17-26-53,2024-01-16 22-26-53,0,0.6,0.2,651.953,198.835,0,0,0,0,0,0,0,1,0,0,
2024-01-16 17-27-53,2024-01-16 22-27-53,0,0.6,0.3,651.953,198.946,0,0,0,0,0,0,0,1,0,0,
2024-01-16 17-28-53,2024-01-16 22-28-53,0,0.5,0.2,651.953,197.496,0,0,0,0,0,0,0,1,0,0,
2024-01-16 17-29-54,2024-01-16 22-29-54,0,0.3,0.1,651.953,197.607,0,0,0,0,0,0,0,1,0,0,
2024-01-16 17-30-54,2024-01-16 22-30-54,0,0.6,0.7,651.953,197.717,0,0,0,0,0,0,0,1,0,0,
2024-01-16 17-31-55,2024-01-16 22-31-55,0,0.5,0.1,651.953,197.828,0,0,0,0,0,0,0,1,0,0,
